,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Greg Sestero, Brigitta Dau, Stephen Blackehart, Jack Donner",N/A,N/A,USA,N/A,David DeCoteau,,"Adventure, Fantasy, Horror, Romance, Sci-Fi",4.0/10,English,,N/A,"In the late nineteenth century, an Ancient Egyptian sorcerer discovers the art of transferring the souls of the dead into inanimate objects.",https://m.media-amazon.com/images/M/MV5BOTMxMDY2OTEtNWE4MS00ZDE0LWE5MTgtMmI1N2U5NWViNzAwXkEyXkFqcGdeQXVyMTk5MjAyMjM@._V1_SX300.jpg,N/A,PG-13,01 Nov 2005,True,,80 min,,Retro Puppet Master,movie,N/A,"Charles Band (original story), Neal Marshall Stevens (screenplay)",1999,tt0189047,4.0,"1,941",,
0,"Burt Reynolds, Liza Minnelli, James Remar, Richard Masur",1 win & 1 nomination.,N/A,USA,N/A,Jerry London,,"Action, Comedy, Crime, Thriller",4.5/10,English,,N/A,"When call-girl Della gets caught in the middle of a drug bust at a hotel where she was meeting a trick, she is held hostage by a robber that busted in on the drug agents and the drug ...",https://m.media-amazon.com/images/M/MV5BYTAzODBmZjYtN2FmMC00MWQ2LWIwMzctYjAzYzA2ZGEzYTcwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,R,15 Jan 1988,True,15%,96 min,,Rent-a-Cop,movie,N/A,"Michael Blodgett, Dennis Shryack",1987,tt0095977,4.5,"1,560",,
0,"Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau",Nominated for 1 Oscar. Another 15 wins & 27 nominations.,N/A,"USA, Mexico, Australia",N/A,Baz Luhrmann,,"Drama, Romance",6.7/10,English,60/100,60,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.,https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,N/A,PG-13,01 Nov 1996,True,72%,120 min,,Romeo + Juliet,movie,N/A,"William Shakespeare (play), Craig Pearce (screenplay), Baz Luhrmann (screenplay)",1996,tt0117509,6.7,"204,658",,
0,"John Ritter, Pam Dawber, Jeffrey Jones, David Tom",2 nominations.,N/A,USA,N/A,"Peter Hyams, Chuck Jones",,"Adventure, Comedy, Fantasy",6.2/10,English,,N/A,A husband and wife are sucked into a hellish television set and have to survive a gauntlet of twisted versions of shows they find themselves in.,https://m.media-amazon.com/images/M/MV5BN2JhNTFjMGEtNzczZi00ZTljLTlkZjQtYWVlNjcxNDBmNGU4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,PG,14 Aug 1992,True,40%,88 min,,Stay Tuned,movie,N/A,"Tom S. Parker (screenplay), Jim Jennewein (screenplay), Tom S. Parker (story), Jim Jennewein (story), Richard Siegel (story)",1992,tt0105466,6.2,"9,595",,
0,"Burgess Meredith, Robert Mitchum, Freddie Steele, Wally Cassell",Nominated for 4 Oscars. Another 2 wins & 4 nominations.,N/A,USA,N/A,William A. Wellman,,"Biography, Drama, War",7.4/10,"English, Italian",,N/A,"During WW2, Pulitzer prize winner and war correspondent Ernie Pyle joins the army and writes articles about his comrades in his daily columns.",https://m.media-amazon.com/images/M/MV5BZTJlMmRiZmItOWUwNy00ZDFlLWIzNzQtMzZlZmRmYzMyMjRiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,Approved,13 Jul 1945,True,71%,108 min,,Story of G.I. Joe,movie,N/A,"Leopold Atlas (screenplay), Guy Endore (screenplay), Philip Stevenson (screenplay)",1945,tt0038120,7.4,"2,702",,
0,"Cleavon Little, Gene Wilder, Slim Pickens, Harvey Korman",Nominated for 3 Oscars. Another 3 wins & 2 nominations.,N/A,USA,N/A,Mel Brooks,,"Comedy, Western",7.7/10,"English, Yiddish, German",73/100,73,"In order to ruin a western town, a corrupt politician appoints a black Sheriff, who promptly becomes his most formidable adversary.",https://m.media-amazon.com/images/M/MV5BZGZmMWE1MDYtNzAyNC00MDMzLTgzZjQtNTQ5NjYzN2E4MzkzXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,R,07 Feb 1974,True,89%,93 min,,Blazing Saddles,movie,N/A,"Mel Brooks (screenplay), Norman Steinberg (screenplay), Andrew Bergman (screenplay), Richard Pryor (screenplay), Alan Uger (screenplay), Andrew Bergman (story)",1974,tt0071230,7.7,"121,456",,
0,"Benji, Frank Inn, Red Steagall, Nancy Francis",1 win & 1 nomination.,N/A,USA,N/A,Joe Camp,,"Adventure, Family",6.3/10,English,53/100,53,Benji is left in the wilderness after an accident. Can he survive?,https://m.media-amazon.com/images/M/MV5BNmViM2IwMTQtZDRiNS00N2M2LTk4ZWMtNGM0OTkwNzQ2ZDA0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,G,19 Jun 1987,True,55%,88 min,,Benji the Hunted,movie,N/A,Joe Camp,1987,tt0092638,6.3,"2,629",,
0,"Benji, Frank Inn, Red Steagall, Nancy Francis",1 win & 1 nomination.,N/A,USA,N/A,Joe Camp,,"Adventure, Family",6.3/10,English,53/100,53,Benji is left in the wilderness after an accident. Can he survive?,https://m.media-amazon.com/images/M/MV5BNmViM2IwMTQtZDRiNS00N2M2LTk4ZWMtNGM0OTkwNzQ2ZDA0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,G,19 Jun 1987,True,55%,88 min,,Benji the Hunted,movie,N/A,Joe Camp,1987,tt0092638,6.3,"2,629",,
0,"Benji, Art Vasil, Allen Fiuzat, Patsy Garrett",N/A,N/A,USA,N/A,Joe Camp,,"Adventure, Comedy, Drama, Family",6.0/10,"English, Greek",46/100,46,"Benji sniffs out a bogus CIA agent in Athens, Greece.",https://m.media-amazon.com/images/M/MV5BMTQ3NzgzMDIwNV5BMl5BanBnXkFtZTgwNTUzNjIxMzE@._V1_SX300.jpg,N/A,G,10 Jun 1977,True,,85 min,,For the Love of Benji,movie,N/A,"Joe Camp (screenplay), Joe Camp (original story), Ben Vaughn (original story)",1977,tt0076044,6.0,995,,
0,"Bing Crosby, Danny Kaye, Rosemary Clooney, Vera-Ellen",N/A,N/A,USA,N/A,Michael Curtiz,,"Comedy, Musical, Romance",7.6/10,English,,N/A,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.,https://m.media-amazon.com/images/M/MV5BYjI0ZTk0ZjQtZTMzOS00NDdmLTk0YzUtZTQ4NGRkNWFhZTkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Not Rated,15 Nov 1954,True,77%,120 min,,White Christmas,movie,N/A,"Norman Krasna (written for the screen by), Norman Panama (written for the screen by), Melvin Frank (written for the screen by)",1954,tt0047673,7.6,"31,174",,
0,"Jack Nance, Charlotte Stewart, Allen Joseph, Jeanne Bates",2 wins & 1 nomination.,N/A,USA,N/A,David Lynch,,Horror,7.4/10,English,87/100,87,"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",https://m.media-amazon.com/images/M/MV5BMDExYzg5YjQtMzE0Yy00OWJjLThiZTctMWI5MzhjM2RmNjA4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,Not Rated,03 Feb 1978,True,90%,89 min,,Eraserhead,movie,N/A,David Lynch,1977,tt0074486,7.4,"97,494",,
0,"Devon Brown, Darius Chambers, Richard Keyser, Justin Mackall",5 wins & 2 nominations.,N/A,USA,06 Jun 2006,"Heidi Ewing, Rachel Grady",,Documentary,7.6/10,English,71/100,71,"Twenty 12-year-old black boys from one of the most violent ghettos in Baltimore, Maryland, are taken 10,000 miles away to an experimental boarding school in rural Kenya, to try to take ...",https://m.media-amazon.com/images/M/MV5BMTgxMjYxNDg1Ml5BMl5BanBnXkFtZTcwODU3NzgyMQ@@._V1_SX300.jpg,ThinkFilm,R,15 Oct 2005,True,75%,84 min,,The Boys of Baraka,movie,N/A,N/A,2005,tt0444608,7.6,727,,
0,"Frank Sinatra, Eleanor Parker, Kim Novak, Arnold Stang",Nominated for 3 Oscars. Another 5 nominations.,N/A,USA,N/A,Otto Preminger,,"Crime, Drama, Film-Noir, Romance",7.4/10,English,,N/A,A strung-out junkie deals with a demoralizing drug addiction while his crippled wife and card sharks pull him down.,https://m.media-amazon.com/images/M/MV5BNzkzODY5YTctZmE5Yy00ZmQyLWE2NzQtNzVlNjc3MTYxZTBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Passed,16 Jan 1956,True,86%,119 min,,The Man with the Golden Arm,movie,N/A,"Walter Newman (screenplay), Lewis Meltzer (screenplay), Nelson Algren (from the novel by)",1955,tt0048347,7.4,"9,203",,
0,"Stephen Chambers, Flea, Gary Fredo, Ron Martinez",2 wins & 1 nomination.,N/A,USA,N/A,Penelope Spheeris,,"Documentary, Music",7.1/10,English,77/100,77,The Decline of Western Civilization III is a 1998 documentary film that follows the gutter punk lifestyle of homeless teenagers.,https://m.media-amazon.com/images/M/MV5BMjIxMjUzMDU0MF5BMl5BanBnXkFtZTgwODE3MTk4NTE@._V1_SX300.jpg,N/A,R,13 Nov 1998,True,100%,86 min,,The Decline of Western Civilization Part III,movie,N/A,N/A,1998,tt0138393,7.1,963,,
0,"Steven Tyler, Joe Perry, Alice Cooper, Gene Simmons",N/A,N/A,USA,N/A,Penelope Spheeris,,"Documentary, Music",7.2/10,English,58/100,58,"Documentary showcase, what life was like for the music artists living during the Los Angeles Heavy Metal scene in the mid and late 1980s.",https://m.media-amazon.com/images/M/MV5BZGQwODQ0NmYtN2JlYy00YzA2LThlMGEtMDk1MWMwZWM5MGIxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,R,24 Aug 1989,True,90%,93 min,,The Decline of Western Civilization Part II: The Metal Years,movie,N/A,N/A,1988,tt0094980,7.2,"3,215",,
0,"Clint Eastwood, Lee Van Cleef, Gian Maria Volontè, Mara Krupp",1 nomination.,N/A,"Italy, Spain, West Germany",N/A,Sergio Leone,,Western,8.3/10,"Italian, English",74/100,74,Two bounty hunters with the same intentions team up to track down a Western outlaw.,https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,N/A,R,10 May 1967,True,91%,132 min,,For a Few Dollars More,movie,N/A,"Sergio Leone (scenario), Fulvio Morsella (scenario), Luciano Vincenzoni (screenplay), Sergio Leone (screenplay)",1965,tt0059578,8.3,"220,857",,
0,"Clint Eastwood, Hal Holbrook, Mitchell Ryan, David Soul",2 nominations.,N/A,USA,N/A,Ted Post,,"Action, Crime, Mystery, Thriller",7.2/10,English,58/100,58,"San Francisco Inspector ""Dirty"" Harry Callahan (Clint Eastwood) is on the trail of vigilante Police Officers who are not above going beyond the law to kill the city's undesirables.",https://m.media-amazon.com/images/M/MV5BZGMwZTY5ZGUtYTQ4ZS00NDEyLWJjYTEtYzZhODkwMDQ5ZDlmXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg,N/A,R,25 Dec 1973,True,75%,124 min,,Magnum Force,movie,N/A,"Harry Julian Fink (original material), Rita M. Fink (original material), John Milius (screenplay), Michael Cimino (screenplay), John Milius (story)",1973,tt0070355,7.2,"53,957",,
0,"John Getz, Frances McDormand, Dan Hedaya, M. Emmet Walsh",5 wins & 6 nominations.,N/A,USA,N/A,"Joel Coen, Ethan Coen",,"Crime, Drama, Thriller",7.6/10,"English, Spanish",81/100,81,"A rich but jealous man hires a private investigator to kill his cheating wife and her lover. However, nothing is simple when blood is involved.",https://m.media-amazon.com/images/M/MV5BZmI5YzM1MjItMzFmNy00NGFkLThlMDUtZjZmYTZkM2QxMjU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,N/A,R,18 Jan 1985,True,94%,99 min,,Blood Simple,movie,N/A,"Joel Coen, Ethan Coen",1984,tt0086979,7.6,"83,644",,
0,"Jeff Bridges, Michelle Pfeiffer, Beau Bridges, Ellie Raab",Nominated for 4 Oscars. Another 14 wins & 13 nominations.,N/A,USA,N/A,Steve Kloves,,"Comedy, Drama, Music, Romance",6.8/10,English,85/100,85,"The lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.",https://m.media-amazon.com/images/M/MV5BMWE1ZTZiZGEtYmYwNS00NWI0LTk0YzYtYmJjMjBkZTc2NjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,13 Oct 1989,True,96%,114 min,,The Fabulous Baker Boys,movie,N/A,Steve Kloves,1989,tt0097322,6.8,"21,091",,
0,"Jack Nicholson, Kathleen Turner, Robert Loggia, John Randolph",Won 1 Oscar. Another 26 wins & 24 nominations.,N/A,USA,N/A,John Huston,,"Comedy, Crime, Drama, Romance",6.7/10,"English, Italian",84/100,84,Two professional assassins fall in love.,https://m.media-amazon.com/images/M/MV5BZmVmOGIzNDUtODYwZi00NWI2LTlhOGQtNmU1ZjU2OGFiOTRlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,N/A,R,14 Jun 1985,True,86%,130 min,,Prizzi's Honor,movie,N/A,"Richard Condon (novel), Richard Condon (screenplay), Janet Roach (screenplay)",1985,tt0089841,6.7,"22,086",,
0,"Kiefer Sutherland, Julia Roberts, Kevin Bacon, William Baldwin",Nominated for 1 Oscar. Another 2 nominations.,N/A,USA,N/A,Joel Schumacher,,"Drama, Horror, Sci-Fi, Thriller",6.6/10,English,55/100,55,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",https://m.media-amazon.com/images/M/MV5BMTc3MDE3NTM3Ml5BMl5BanBnXkFtZTgwNzgwNTg4NjE@._V1_SX300.jpg,N/A,R,10 Aug 1990,True,48%,115 min,,Flatliners,movie,N/A,Peter Filardi,1990,tt0099582,6.6,"77,607",,
0,"Pierre-Marie Escourrou, Catherine Chevallier, Georges Wilson, Anny Duperey",1 nomination.,N/A,France,N/A,René Laloux,,"Animation, Adventure, Fantasy, Sci-Fi",7.1/10,French,,N/A,"An evil force from a 1000 years in the future begins to destroy an idyllic paradise, where the citizens are in perfect harmony with nature.",https://m.media-amazon.com/images/M/MV5BYjMzNTU2ODktNGQ1NC00MDJjLTk5MWUtZmFlYWRiNDUxNGUwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,PG,20 Sep 1989,True,,78 min,,Gandahar,movie,N/A,"René Laloux (adaptation), Jean-Pierre Andrevon (novel), Raphael Cluzel (dialogue), Isaac Asimov (adaptation)",1988,tt0095525,7.1,"3,876",,
0,"Dan Monahan, Mark Herrier, Wyatt Knight, Roger Wilson",1 win & 1 nomination.,N/A,"Canada, USA",N/A,Bob Clark,,Comedy,6.2/10,English,40/100,40,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",https://m.media-amazon.com/images/M/MV5BZTI1MWJhNDgtNDdmNi00ZTI3LTk0NmQtODUyNzMyNmY3Zjk5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,19 Mar 1982,True,33%,94 min,,Porky's,movie,N/A,Bob Clark,1981,tt0084522,6.2,"36,858",,
0,"Dan Monahan, Wyatt Knight, Mark Herrier, Roger Wilson",1 nomination.,N/A,"Canada, USA",N/A,Bob Clark,,Comedy,5.1/10,English,38/100,38,The naughty high schoolers of Angel Beach High now seek revenge on a group of KKK religious fanatics and corrupt politicians who want to shut down their Shakespeare production after they cast a Seminole transfer student in the lead.,https://m.media-amazon.com/images/M/MV5BZmZhNDU2ZjgtOTAwOS00NWRjLTkwNWUtNTBkNjM3NTZjNjY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,24 Jun 1983,True,11%,98 min,,Porky's II: The Next Day,movie,N/A,"Roger Swaybill, Alan Ormsby, Bob Clark",1983,tt0086129,5.1,"10,557",,
0,"Dan Monahan, Wyatt Knight, Tony Ganios, Mark Herrier",1 nomination.,N/A,"USA, Canada",N/A,James Komack,,Comedy,4.8/10,English,24/100,24,"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game because he's betting on the opposing team.",https://m.media-amazon.com/images/M/MV5BYjBiMDI1NDctMTVkMy00M2VkLWIyZDYtN2FmZGYxY2QwM2U3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,22 Mar 1985,True,27%,92 min,,Porky's Revenge,movie,N/A,"Bob Clark (characters), Ziggy Steinberg",1985,tt0089826,4.8,"7,531",,
0,"Phoebe Cates, Betsy Russell, Matthew Modine, Michael Zorek",N/A,N/A,USA,N/A,Noel Black,,"Comedy, Romance",5.3/10,English,25/100,25,Chris from a girls' boarding school loves Jim from a nearby boys' boarding school. Jordan also wants Jim and plays dirty. Jim and 2 friends visit the girls' school posing as girls.,https://m.media-amazon.com/images/M/MV5BNTczYmQ2ODUtOTA4MC00MDA2LWFmYTQtYTRlZTQxZDRkOTk2XkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_SX300.jpg,N/A,R,29 Jul 1983,True,,89 min,,Private School,movie,N/A,"Dan Greenburg, Suzanne O'Malley",1983,tt0086143,5.3,"5,555",,
0,"Janelle Brady, Gil Brenton, Robert Prichard, Pat Ryan",N/A,N/A,USA,06 Mar 2001,"Richard W. Haines, Lloyd Kaufman",,"Comedy, Horror, Sci-Fi, Thriller",5.7/10,"English, German",,N/A,The pupils at a high school next to a nuclear power plant start acting and looking strange after buying contaminated drugs from a plant worker.,https://m.media-amazon.com/images/M/MV5BY2QyYTQ1NzktMzc3NC00ZTcwLTgwZjAtYmU0NjQ1MDFmNDQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Media Home Entertainment,R,12 Dec 1986,True,20%,85 min,,Class of Nuke 'Em High,movie,N/A,"Richard W. Haines (screenplay), Mark Rudnitsky (screenplay), Lloyd Kaufman (screenplay), Stuart Strutin (screenplay), Richard W. Haines (original story), Graham Flashner (additional material written by)",1986,tt0090849,5.7,"7,543",,
0,"Andree Maranda, Mitch Cohen, Jennifer Babtist, Cindy Manion",1 nomination.,N/A,USA,N/A,"Michael Herz, Lloyd Kaufman",,"Action, Comedy, Horror, Sci-Fi",6.3/10,English,42/100,42,Tromaville has a monstrous new hero. The Toxic Avenger is born when meek mop boy Melvin falls into a vat of toxic waste. Now evildoers will have a lot to lose.,https://m.media-amazon.com/images/M/MV5BNzViNmQ5MTYtMmI4Yy00N2Y2LTg4NWUtYWU3MThkMTVjNjk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,11 Apr 1986,True,70%,82 min,,The Toxic Avenger,movie,N/A,"Lloyd Kaufman (story), Joe Ritter (screenplay), Lloyd Kaufman (additional material), Gay Partington Terry (additional material), Stuart Strutin (additional material)",1984,tt0090190,6.3,"24,274",,
0,"Ron Fazio, John Altamura, Phoebe Legere, Rick Collins",1 nomination.,N/A,USA,N/A,"Michael Herz, Lloyd Kaufman",,"Action, Comedy, Horror, Sci-Fi",5.1/10,"English, Japanese, Russian",,N/A,"The Toxic Avenger is tricked into traveling to Tokyo to search for his estranged father, leaving Tromaville open to complete domination by an evil corporation.",https://m.media-amazon.com/images/M/MV5BODhiNTljYTctMmIzZC00ZGVkLTk2NmItN2RjMzY3ZTYyNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Feb 1989,True,0%,102 min,,The Toxic Avenger Part II,movie,N/A,"Lloyd Kaufman (story), Gay Partington Terry (screenplay), Lloyd Kaufman (screenplay), Pericles Lewnes (additional material), Fumio Furuya (additional material), Yoshiko Miyamoto (additional material), Andrew Wolk (additional material), Phil Rivo (additional material)",1989,tt0098503,5.1,"5,914",,
0,"Ron Fazio, John Altamura, Phoebe Legere, Rick Collins",1 nomination.,N/A,USA,N/A,"Michael Herz, Lloyd Kaufman",,"Action, Comedy, Fantasy, Horror, Sci-Fi",4.4/10,English,,N/A,"Toxie finds he has nothing to do as a superhero, as he has ridden his city of evil. He decides to go to work for a major corporation, which he discovers may be the evilest of all his adversaries.",https://m.media-amazon.com/images/M/MV5BNjVlNzFjMGItMTEwYy00OTc0LWFmY2ItM2U0MmQyYWI5Njk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Nov 1989,True,,102 min,,The Toxic Avenger Part III: The Last Temptation of Toxie,movie,N/A,"Lloyd Kaufman (story), Gay Partington Terry (screenplay), Lloyd Kaufman (screenplay), Pericles Lewnes (additional material), Andrew Wolk (additional material), Phil Rivo (additional material)",1989,tt0098502,4.4,"4,083",,
0,"Jason Lively, Steve Marshall, Jill Whitlow, Tom Atkins",1 win.,N/A,USA,N/A,Fred Dekker,,"Comedy, Horror, Sci-Fi",6.8/10,English,62/100,62,"Alien brain parasites, entering humans through the mouth, turn their host into a killing zombie. Some teenagers start to fight against them.",https://m.media-amazon.com/images/M/MV5BZDdhMGFlNzEtMWMxZS00NDAwLWJiYzctNmMyZDdhMTYwZDY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,22 Aug 1986,True,74%,88 min,,Night of the Creeps,movie,N/A,Fred Dekker,1986,tt0091630,6.8,"19,775",,
0,"Arnold Schwarzenegger, Carl Weathers, Elpidia Carrillo, Bill Duke",Nominated for 1 Oscar. Another 3 wins & 5 nominations.,N/A,"USA, Mexico",N/A,John McTiernan,,"Action, Adventure, Sci-Fi, Thriller",7.8/10,"English, Spanish, Russian",45/100,45,A team of commandos on a mission in a Central American jungle find themselves hunted by an extraterrestrial warrior.,https://m.media-amazon.com/images/M/MV5BY2QwYmFmZTEtNzY2Mi00ZWMyLWEwY2YtMGIyNGZjMWExOWEyXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,N/A,R,12 Jun 1987,True,81%,107 min,,Predator,movie,N/A,"Jim Thomas, John Thomas",1987,tt0093773,7.8,"361,007",,
0,"Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto, Jim Brown",1 win & 3 nominations.,N/A,USA,N/A,Paul Michael Glaser,,"Action, Sci-Fi, Thriller",6.7/10,English,45/100,45,"In a dystopian America, a falsely convicted policeman gets his shot at freedom when he must forcibly participate in a TV game show where convicts, runners, must battle killers for their freedom.",https://m.media-amazon.com/images/M/MV5BMWU4NzA2OWYtNGQ0MS00YWNkLTg4M2YtZjlkZmY1YmJjMDE4XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,N/A,R,13 Nov 1987,True,63%,101 min,,The Running Man,movie,N/A,"Stephen King (novel), Steven E. de Souza (screenplay)",1987,tt0093894,6.7,"137,276",,
0,"Jeff Bridges, Karen Allen, Charles Martin Smith, Richard Jaeckel",Nominated for 1 Oscar. Another 1 win & 5 nominations.,N/A,USA,N/A,John Carpenter,,"Romance, Sci-Fi",7.0/10,English,70/100,70,An alien takes the form of a young widow's husband and asks her to drive him from Wisconsin to Arizona. The government tries to stop them.,https://m.media-amazon.com/images/M/MV5BODg5ODI0NzM5M15BMl5BanBnXkFtZTgwNDk5MjQxMDE@._V1_SX300.jpg,N/A,PG,14 Dec 1984,True,85%,115 min,,Starman,movie,N/A,"Bruce A. Evans, Raynold Gideon",1984,tt0088172,7.0,"41,128",,
0,"Joe Morton, Rosanna Carter, Ray Ramirez, Yves Rene",3 wins & 1 nomination.,N/A,USA,25 Oct 2003,John Sayles,,"Comedy, Sci-Fi",6.7/10,"English, Spanish",,N/A,A mute alien with the appearance of a black human is chased by outer-space bounty hunters through the streets of Harlem.,https://m.media-amazon.com/images/M/MV5BNzQ5NjI4YjktMGMwZS00NDZkLWI0MjktOTI4YjY2Y2I1ZGIxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,R,08 Nov 1984,True,89%,108 min,,The Brother from Another Planet,movie,N/A,John Sayles,1984,tt0087004,6.7,"5,275",,
0,"Gary Graham, Eric Pierpoint, Michele Scarabelli, Lauren Woodland",Won 1 Primetime Emmy. Another 1 win & 1 nomination.,,USA,,N/A,,"Crime, Drama, Sci-Fi",6.8/10,English,,N/A,"A flying saucer crashed in the Mojave Desert and its inhabitants turned out to be alien slaves, bred to be super intelligent and strong, and controllable by their Overseers. These ...",https://m.media-amazon.com/images/M/MV5BMTc4MzM2Mzc4OF5BMl5BanBnXkFtZTcwNzg4MjU2MQ@@._V1_SX300.jpg,,N/A,18 Sep 1989,True,,60 min,,Alien Nation,series,,Kenneth Johnson,1989–1990,tt0096531,6.8,"4,537",,1
0,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne, Steve Bisley",4 wins & 7 nominations.,N/A,Australia,N/A,George Miller,,"Action, Adventure, Sci-Fi, Thriller",6.9/10,English,73/100,73,"In a self-destructing world, a vengeful Australian policeman sets out to stop a violent motorcycle gang.",https://m.media-amazon.com/images/M/MV5BMTM4Mjg5ODEzMV5BMl5BanBnXkFtZTcwMDc3NDk0NA@@._V1_SX300.jpg,N/A,R,21 Mar 1980,True,90%,88 min,,Mad Max,movie,N/A,"James McCausland (screenplay), George Miller (screenplay), George Miller (original story), Byron Kennedy (original story)",1979,tt0079501,6.9,"185,426",,
0,"Mel Gibson, Bruce Spence, Michael Preston, Max Phipps",8 wins & 10 nominations.,N/A,Australia,N/A,George Miller,,"Action, Adventure, Sci-Fi, Thriller",7.6/10,English,77/100,77,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",https://m.media-amazon.com/images/M/MV5BN2VlNjNhZWQtMTY2OC00Y2E1LWJkNGUtMDU4M2ViNzliMGYwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,R,21 May 1982,True,93%,96 min,,Mad Max 2: The Road Warrior,movie,N/A,"Terry Hayes (screenplay by), George Miller (screenplay by), Brian Hannant (screenplay with)",1981,tt0082694,7.6,"161,787",,
0,"Mel Gibson, Bruce Spence, Adam Cockburn, Tina Turner",Nominated for 1 Golden Globe. Another 1 win & 7 nominations.,N/A,Australia,N/A,"George Miller, George Ogilvie",,"Action, Adventure, Sci-Fi",6.3/10,English,71/100,71,"After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",https://m.media-amazon.com/images/M/MV5BMmI4YWEyNTItZTFiMS00YzY4LWE2ZjYtNGRlNmZhNjRmOWVkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,PG-13,10 Jul 1985,True,80%,107 min,,Mad Max Beyond Thunderdome,movie,N/A,"Terry Hayes, George Miller",1985,tt0089530,6.3,"123,302",,
