,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Haley Joel Osment, Diedrich Bader, Candy Ford, James Gammon",4 nominations.,"$16,892,873",USA,17 Dec 2002,Peter Hastings,,"Comedy, Family, Music, Musical",4.1/10,English,37/100,37,Beary Barrington goes on an adventure to save Country Bear Hall by getting the Country Bears back together for a reunion concert.,https://m.media-amazon.com/images/M/MV5BMTk0ODU4NDUwOF5BMl5BanBnXkFtZTYwNTI0MTk2._V1_SX300.jpg,Buena Vista Distribution Compa,G,26 Jul 2002,True,29%,88 min,,The Country Bears,movie,N/A,Mark Perez,2002,tt0276033,4.1,"4,769",,
0,"Robert Evans, Eddie Albert, Peter Bart, Charlie Bluhdorn",4 wins & 13 nominations.,N/A,USA,N/A,"Nanette Burstein, Brett Morgen",,"Documentary, Biography",7.3/10,English,75/100,75,Documentary about legendary Paramount producer Robert Evans (the film shares the same name as Evans's famous 1994 autobiography).,https://m.media-amazon.com/images/M/MV5BMTk4OTE1NTg0Nl5BMl5BanBnXkFtZTcwNjkzNjYyMQ@@._V1_SX300.jpg,N/A,R,16 Aug 2002,True,,93 min,,The Kid Stays in the Picture,movie,N/A,"Robert Evans (book), Brett Morgen (screen adaptation)",2002,tt0303353,7.3,"6,726",,
0,"Benshan Zhao, Jie Dong, Lifan Dong, Biao Fu",4 wins & 2 nominations.,N/A,China,N/A,Yimou Zhang,,"Comedy, Drama, Romance",7.4/10,Mandarin,63/100,63,"Zhao is an aging bachelor who hasn't been lucky in love. Thinking he has finally met the woman of his dreams, Zhao leads her to believe he is wealthy and agrees to a wedding far beyond his ...",https://m.media-amazon.com/images/M/MV5BMTIxNjQ2MjQ3Ml5BMl5BanBnXkFtZTYwMTc4OTc5._V1_SX300.jpg,N/A,PG,31 Dec 2000,True,72%,102 min,,Happy Times,movie,N/A,"Yan Mo (novel), Gai Zi",2000,tt0303243,7.4,"3,784",,
0,"Aaron Stanford, Kate Mara, Robert Iler, Peter Appel",3 wins & 4 nominations.,N/A,USA,N/A,Gary Winick,,"Comedy, Drama, Romance",6.1/10,"English, French",71/100,71,"Coming-of-age story about a suave 15-year-old prep school student who falls in love with his stepmother. When her best friend responds to his advances, he suddenly finds himself in way over his head.",https://m.media-amazon.com/images/M/MV5BMTM2MjMxMTUzMl5BMl5BanBnXkFtZTcwMzQ4MjcxMQ@@._V1_SX300.jpg,N/A,PG-13,23 Aug 2002,True,78%,78 min,,Tadpole,movie,N/A,"Heather McGowan (story), Niels Mueller (story), Gary Winick (story), Heather McGowan, Niels Mueller",2002,tt0271219,6.1,"5,611",,
0,"Christian Slater, Tim Allen, Portia de Rossi, Richard Dreyfuss",2 nominations.,N/A,"USA, Canada",N/A,Chris Ver Wiel,,"Comedy, Crime",6.3/10,English,36/100,36,"This is a comedy about mistaken identities, a hitman who sees everything in terms of the movies, and a twenty-year-old diamond heist.",https://m.media-amazon.com/images/M/MV5BMTUyMjYwNTA5OV5BMl5BanBnXkFtZTcwODk4OTMyMQ@@._V1_SX300.jpg,N/A,R,21 Dec 2001,True,23%,92 min,,Who Is Cletis Tout?,movie,N/A,Chris Ver Wiel,2001,tt0246500,6.3,"3,845",,
0,"James Caan, Elliott Gould, Michael Caine, Diane Keaton",N/A,N/A,USA,N/A,Mark Rydell,,"Crime, Comedy",5.5/10,"English, French",,N/A,"Two hopelessly-out-of-their-class conmen attempt to pull off the largest bank heist of the nineteenth century. They gain the enmity of the most famous bank robber in the world, and the ...",https://m.media-amazon.com/images/M/MV5BYzVhMGJjNTUtYzg2Ny00OTU5LTgwYWQtZjlkNTcwMTJiZDJkL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG,19 Aug 1976,True,56%,115 min,,Harry and Walter Go to New York,movie,N/A,"Don Devlin (story), John Byrum (story), John Byrum (screenplay), Robert Kaufman (screenplay)",1976,tt0074608,5.5,848,,
0,"Hans Hirschmüller, Irm Hermann, Hanna Schygulla, Klaus Löwitsch",3 wins & 6 nominations.,N/A,West Germany,N/A,Rainer Werner Fassbinder,,Drama,7.4/10,"German, Arabic",,N/A,"Hans Epp is a self-destructive man who lives a dissatisfied life. He tries to find meaning as a fruit vendor, but a heart attack impedes his ability to work, which turns his dissatisfaction into despair.",https://m.media-amazon.com/images/M/MV5BOTZiYTQ3NTgtN2FmMi00MTA3LTljNjgtODRmZWZhYzg0OWZiXkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg,N/A,Not Rated,10 Feb 1972,True,93%,88 min,,The Merchant of Four Seasons,movie,N/A,Rainer Werner Fassbinder,1972,tt0067227,7.4,"3,987",,
0,"Klaus Kinski, Isabelle Adjani, Bruno Ganz, Roland Topor",5 wins & 8 nominations.,N/A,"West Germany, France",N/A,Werner Herzog,,"Drama, Horror",7.5/10,"German, English, Romany",79/100,79,"Count Dracula moves from Transylvania to Wismar, spreading the Black Plague across the land. Only a woman pure of heart can bring an end to his reign of horror.",https://m.media-amazon.com/images/M/MV5BNDYxYWY3ZTUtNzNiMi00ZmQyLTliMzAtNDdiZGY1NzVjZTc3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,15 Feb 1979,True,95%,107 min,,Nosferatu the Vampyre,movie,N/A,Werner Herzog,1979,tt0079641,7.5,"30,580",,
0,"Joseph Bologna, Stockard Channing, John Beck, Rene Auberjonois",1 win.,N/A,USA,N/A,James Frawley,,"Action, Comedy",5.6/10,English,,N/A,The ultimate disaster film parody. A nuclear powered bus is going Non-stop from New York to Denver and is plagued by disasters due to the machinations of a mysterious group allied with the ...,https://m.media-amazon.com/images/M/MV5BOWVjMDU2N2EtYmM1ZC00NGY5LWFlYjctODgxMGQxYTQyNzMzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG,22 Oct 1976,True,64%,88 min,,The Big Bus,movie,N/A,"Fred Freeman, Lawrence J. Cohen",1976,tt0074205,5.6,"2,856",,
0,"Tyrone Power, Kim Novak, Victoria Shaw, James Whitmore",Nominated for 4 Oscars. Another 1 win & 2 nominations.,N/A,USA,N/A,George Sidney,,"Biography, Drama, Music, Romance",6.9/10,English,,N/A,The life story of the famous pianist and band-leader of the 1930s and 1940s.,https://m.media-amazon.com/images/M/MV5BNWRlMDExMzQtZThkNy00ZjJlLTkzZTQtYjJiODM5NWY1NmY1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,Approved,21 Jun 1956,True,,123 min,,The Eddy Duchin Story,movie,N/A,"Samuel A. Taylor (screenplay), Leo Katcher (story)",1956,tt0049170,6.9,"1,503",,
0,"Anthony Franciosa, Raquel Welch, Ronald Fraser, Richard Briers",N/A,N/A,UK,N/A,Leslie H. Martinson,,"Adventure, Comedy",5.8/10,English,,N/A,"In Spain, an American skydiver is recruited by Western intelligence agents to recover a lost H-bomb detonator from hostile foreign agents.",https://m.media-amazon.com/images/M/MV5BNGEzN2NjMjktZjM1ZS00NGJmLTk3N2EtZjUwYWE2MGI5NWUwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,Approved,09 Aug 1967,True,33%,99 min,,Fathom,movie,N/A,"Lorenzo Semple Jr. (screenplay), Larry Forrester (novel)",1967,tt0061653,5.8,"1,228",,
0,"James Coburn, Lee J. Cobb, Jean Hale, Andrew Duggan",2 nominations.,N/A,USA,N/A,Gordon Douglas,,"Action, Adventure, Comedy, Romance, Sci-Fi",6.2/10,English,,N/A,Super-spy Flint takes on a cabal of women plotting to rule the world.,https://m.media-amazon.com/images/M/MV5BMTQ0M2ZjZjctODI0OC00ZjMyLTg1N2UtMTY1NmRjMmUwMWE4XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,Unrated,15 Mar 1967,True,71%,114 min,,In Like Flint,movie,N/A,Hal Fimberg,1967,tt0061810,6.2,"4,934",,
0,"Antonio Arcidiacono, Giuseppe Arcidiacono, Venera Bonaccorso, Nicola Castorino",1 win & 1 nomination.,N/A,Italy,N/A,Luchino Visconti,,Drama,7.8/10,"Sicilian, Italian",,N/A,"In rural Sicily, the fishermen live at the mercy of the greedy wholesalers. One family risks everything to buy their own boat and operate independently.",https://m.media-amazon.com/images/M/MV5BYmVkOTdhNjUtMWU2Zi00NzdkLWE2MjAtMjFiMWM2ZWNjMDc1XkEyXkFqcGdeQXVyNzMzNzY1OTQ@._V1_SX300.jpg,N/A,Not Rated,N/A,True,90%,160 min,,La Terra Trema,movie,N/A,N/A,1948,tt0040866,7.8,"3,952",,
0,"Monica Vitti, Terence Stamp, Dirk Bogarde, Harry Andrews",Nominated for 1 BAFTA Film Award. Another 1 nomination.,N/A,UK,16 Jul 2002,Joseph Losey,,"Action, Adventure, Comedy, Crime, Musical",5.1/10,"English, French, Italian, Arabic, German, Dutch",,N/A,"A spy spoof in the 1960s tradition, featuring the comic book heroine Modesty Blaise (Monica Vitti) set in the Italian Mediterranean.",https://m.media-amazon.com/images/M/MV5BZjI3MDc3MTYtZGE4OC00ODkwLTg3MzMtZWNiYTc2YTE4NmM2L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,N/A,04 Jul 1966,True,44%,119 min,,Modesty Blaise,movie,N/A,"Evan Jones (screenplay), Peter O'Donnell (original story), Peter O'Donnell (strip cartoon), Jim Holdaway (strip cartoon)",1966,tt0060708,5.1,"2,494",,
0,"Clara Calamai, Massimo Girotti, Dhia Cristiani, Elio Marcuzzo",1 win.,N/A,Italy,N/A,Luchino Visconti,,"Crime, Drama, Romance",7.7/10,Italian,,N/A,"Gino, a drifter, begins an affair with inn-owner Giovanna as they plan to get rid of her older husband.",https://m.media-amazon.com/images/M/MV5BZmVhZTFmNTUtYTVmNS00MTAyLTkzZWItMjM3Y2IyMzdiMzA3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,TV-14,24 May 1949,True,100%,140 min,,Obsession,movie,N/A,"Luchino Visconti (scenario & dialogue), Mario Alicata (scenario & dialogue), Giuseppe De Santis (scenario & dialogue), Gianni Puccini (scenario & dialogue)",1943,tt0035160,7.7,"6,307",,
0,"James Coburn, Lee J. Cobb, Gila Golan, Edward Mulhare",3 nominations.,N/A,USA,N/A,Daniel Mann,,"Action, Adventure, Comedy, Fantasy, Sci-Fi",6.5/10,"English, Italian",,N/A,"When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint.",https://m.media-amazon.com/images/M/MV5BZmU5MjE4NWItMjVkNC00Njg5LTg0MDgtMGQ4M2JlOTRiZDFiXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,Unrated,16 Jan 1966,True,79%,108 min,,Our Man Flint,movie,N/A,"Hal Fimberg (screenplay), Ben Starr (screenplay), Hal Fimberg (story)",1966,tt0059557,6.5,"5,728",,
0,"Toshirô Mifune, Yûzô Kayama, Tsutomu Yamazaki, Reiko Dan",Nominated for 1 Golden Globe. Another 10 wins & 1 nomination.,N/A,Japan,16 Jul 2002,Akira Kurosawa,,Drama,8.4/10,Japanese,,N/A,"In 19th-century Japan, a rough-tempered yet charitable town doctor trains a young intern.",https://m.media-amazon.com/images/M/MV5BNDU5ZjE1OWUtZjcxNS00NjAzLThhZTQtOWY0MDc3NDQ1YTE2XkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,Criterion Collection,Not Rated,19 Dec 1968,True,73%,185 min,,Red Beard,movie,N/A,"Masato Ide (screenplay), Hideo Oguni (screenplay), Ryûzô Kikushima (screenplay), Akira Kurosawa (screenplay), Shûgorô Yamamoto (short story collection ""Akahige shinryô tan"")",1965,tt0058888,8.4,"15,682",,
0,"Errol Flynn, Olivia de Havilland, Basil Rathbone, Claude Rains",Won 3 Oscars. Another 3 wins & 2 nominations.,N/A,USA,N/A,"Michael Curtiz, William Keighley",,"Action, Adventure, Romance",7.9/10,English,97/100,97,"When Prince John and the Norman Lords begin oppressing the Saxon masses in King Richard's absence, a Saxon lord fights back as the outlaw leader of a rebel guerrilla army.",https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,PG,14 May 1938,True,100%,102 min,,The Adventures of Robin Hood,movie,N/A,"Norman Reilly Raine (original screenplay: based upon ancient Robin Hood legends), Seton I. Miller (original screenplay: based upon ancient Robin Hood legends)",1938,tt0029843,7.9,"45,619",,
0,"Val Kilmer, Lucy Gutteridge, Peter Cushing, Jeremy Kemp",N/A,N/A,"UK, USA",N/A,"Jim Abrahams, David Zucker, Jerry Zucker",,"Comedy, Music",7.2/10,"English, German, Yiddish",68/100,68,Parody of WWII spy movies in which an American rock and roll singer becomes involved in a Resistance plot to rescue a scientist imprisoned in East Germany.,https://m.media-amazon.com/images/M/MV5BMmNhMTZlMmItMDRkYy00YjBlLThiZTEtZDQ1ZjNmYWM4NWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,08 Jun 1984,True,77%,90 min,,Top Secret!,movie,N/A,"Jim Abrahams, David Zucker, Jerry Zucker, Martyn Burke",1984,tt0088286,7.2,"57,757",,
0,"Dana Carvey, Jennifer Esposito, Harold Gould, James Brolin",1 win & 6 nominations.,N/A,USA,N/A,Perry Andelin Blake,,"Adventure, Comedy, Family, Fantasy",3.3/10,English,12/100,12,An Italian waiter fights off a criminal mastermind with his inherited powers of disguise.,https://m.media-amazon.com/images/M/MV5BODYzNjdmZTgtNzkyZS00NWJjLTlkOGQtZmEzZTI3ZTg2MzNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,02 Aug 2002,True,1%,80 min,,The Master of Disguise,movie,N/A,"Dana Carvey, Harris Goldberg",2002,tt0295427,3.3,"21,574",,
0,"Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin",3 wins & 34 nominations.,N/A,USA,N/A,M. Night Shyamalan,,"Drama, Mystery, Sci-Fi, Thriller",6.7/10,"English, Portuguese",59/100,59,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,https://m.media-amazon.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg,N/A,PG-13,02 Aug 2002,True,74%,106 min,,Signs,movie,N/A,M. Night Shyamalan,2002,tt0286106,6.7,"328,535",,
0,"Stefano Accorsi, Giovanna Mezzogiorno, Stefania Sandrelli, Claudio Santamaria",16 wins & 14 nominations.,"$760,379.00",Italy,11 Nov 2003,Gabriele Muccino,,"Comedy, Drama, Romance",6.9/10,Italian,65/100,65,"Carlo's life is thrown into a tailspin when his longtime girlfriend Giulia announces she's pregnant. As Carlo faces up to his anxieties about adulthood, his buddies Paolo, Adriano and ...",https://m.media-amazon.com/images/M/MV5BYTYzMWMyMDgtNGQyMC00MWZjLWEwMmQtYjE5YzZhM2ZiZWIwXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg,ThinkFilm,R,02 Feb 2001,True,73%,115 min,,The Last Kiss,movie,N/A,"Gabriele Muccino (screenplay), Gabriele Muccino (story)",2001,tt0265930,6.9,"7,482",,
0,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara",3 wins & 3 nominations.,N/A,USA,N/A,Robert Rodriguez,,"Action, Adventure, Comedy, Family, Sci-Fi",5.1/10,English,66/100,66,"The Cortez siblings set out for a mysterious island, where they encounter a genetic scientist and a set of rival spy kids.",https://m.media-amazon.com/images/M/MV5BNWM2N2JjYzYtYWIyNS00NDc3LWFkNDctMmYwOWQyZTcxYjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,07 Aug 2002,True,75%,100 min,,Spy Kids 2: Island of Lost Dreams,movie,N/A,Robert Rodriguez,2002,tt0287717,5.1,"58,124",,
0,"Jennifer Aniston, Deborah Rush, Mike White, John Carroll Lynch",5 wins & 16 nominations.,N/A,"USA, Germany, Netherlands",26 Jun 2007,Miguel Arteta,,"Drama, Romance",6.4/10,English,71/100,71,A discount store clerk strikes up an affair with a stock boy who considers himself the incarnation of Holden Caulfield.,https://m.media-amazon.com/images/M/MV5BODA1NjA3MzAtNGYyYS00YThmLThkZDktNDk1ZTM4ZTJmNDgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,30 Aug 2002,True,,93 min,,The Good Girl,movie,N/A,Mike White,2002,tt0279113,6.4,"42,339",,
0,"Clint Eastwood, Jeff Daniels, Anjelica Huston, Wanda De Jesus",2 wins.,N/A,USA,N/A,Clint Eastwood,,"Action, Crime, Drama, Mystery, Thriller",6.4/10,"English, Spanish",64/100,64,"Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (Clint Eastwood) returns to service when his own blood analysis offers clues to the identity of a serial killer.",https://m.media-amazon.com/images/M/MV5BMTIxMDMzMDk1NV5BMl5BanBnXkFtZTYwNzgxNDY3._V1_SX300.jpg,N/A,R,09 Aug 2002,True,53%,110 min,,Blood Work,movie,N/A,"Michael Connelly (novel), Brian Helgeland (screenplay)",2002,tt0309377,6.4,"40,925",,
0,"Vin Diesel, Asia Argento, Marton Csokas, Samuel L. Jackson",4 wins & 14 nominations.,N/A,USA,N/A,Rob Cohen,,"Action, Adventure, Thriller",5.9/10,"English, German, Spanish, Russian, Czech",48/100,48,"An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.",https://m.media-amazon.com/images/M/MV5BNzZjZmM1ZDctNDhlZi00Mzk1LWFjNWItYzIxNGY2OWYzYjJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,PG-13,09 Aug 2002,True,48%,124 min,,xXx,movie,N/A,Rich Wilkes,2002,tt0295701,5.9,"170,665",,
0,"Steve Coogan, John Thomson, Paul Popplewell, Lennie James",1 win & 13 nominations.,N/A,UK,09 Jan 2007,Michael Winterbottom,,"Biography, Comedy, Drama, Music",7.3/10,English,85/100,85,"In 1976, Tony Wilson sets up Factory Records and brings Manchester's music to the world.",https://m.media-amazon.com/images/M/MV5BYTcyYzMyZGUtOGExYi00ZTljLWE3NDEtMGQyYTZiNmIzMzRiXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_SX300.jpg,N/A,R,20 Sep 2002,True,,117 min,,24 Hour Party People,movie,N/A,Frank Cottrell Boyce (screenplay),2002,tt0274309,7.3,"32,011",,
0,"The Notorious B.I.G., Tupac Shakur, Nick Broomfield, Russell Poole",1 nomination.,N/A,UK,N/A,Nick Broomfield,,"Documentary, Biography, Crime, Music",6.8/10,English,63/100,63,"Documentary on the deaths of Tupac Shakur and Biggie Smalls and the East Coast/West Coast, hip-hop/rap rivalry that culminated in late 1996 and early 1997.",https://m.media-amazon.com/images/M/MV5BMTM2Nzk2NzYyNV5BMl5BanBnXkFtZTcwNTk2NDU5NA@@._V1_SX300.jpg,N/A,R,24 May 2002,True,79%,108 min,,Biggie and Tupac,movie,N/A,N/A,2002,tt0303356,6.8,"4,394",,
0,"Sylvie Testud, Benjamin Tessier, Philippe Nahon, Marie Verdi",N/A,N/A,USA,23 Sep 2003,Jesse Peretz,,"Comedy, Drama, Romance",5.2/10,"English, French",54/100,54,Two brothers go to France to claim the chateau they have inherited.,https://m.media-amazon.com/images/M/MV5BMjExNzU3MTc4M15BMl5BanBnXkFtZTcwMTE4OTkxMQ@@._V1_SX300.jpg,IFC Films,R,16 Jan 2002,True,51%,91 min,,The Château,movie,N/A,"Thomas Bidegain (idea), Jesse Peretz",2001,tt0283288,5.2,748,,
0,"Louise Brooks, Fritz Kortner, Francis Lederer, Carl Goetz",1 nomination.,N/A,Germany,N/A,Georg Wilhelm Pabst,,"Crime, Drama, Romance",7.9/10,German,,N/A,The rise and inevitable fall of an amoral but naive young woman whose insouciant eroticism inspires lust and violence in those around her.,https://m.media-amazon.com/images/M/MV5BMTIzMzI3YmMtOTJkZi00ZDZjLTg3N2UtYzIyOWI0Njg4MWRlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg,N/A,Not Rated,22 Feb 1930,True,92%,109 min,,Pandora's Box,movie,N/A,"Frank Wedekind (plays), Ladislaus Vajda (scenario)",1929,tt0018737,7.9,"9,165",,
0,"Nassim Abdi, Cyrus Abidi, Youssef Habashi, Farrokh Shoja",10 wins & 5 nominations.,N/A,"Iran, Italy, Canada, Switzerland",N/A,Babak Payami,,"Comedy, Drama",6.7/10,Persian,75/100,75,A female election agent and a gun-toting soldier try to collect votes among the local islanders with mixed success.,https://m.media-amazon.com/images/M/MV5BMTQxMTQ0MzA3NF5BMl5BanBnXkFtZTcwODc3OTQxMQ@@._V1_SX300.jpg,N/A,G,26 Oct 2001,True,82%,123 min,,Secret Ballot,movie,N/A,"Mohsen Makhmalbaf (original idea), Babak Payami",2001,tt0290823,6.7,"1,141",,
0,"Martin Lawrence, Nancy O'Dell, Paul Keeley, Art Cohan",N/A,N/A,USA,N/A,David Raynr,,"Documentary, Comedy",5.4/10,English,40/100,40,"After undergoing a number of personal crises, a stand-up comic returns to the stage for a one-man show featuring stinging social commentary and very personal reflections about his life.",https://m.media-amazon.com/images/M/MV5BNTZiNjUzNDMtMmZlZS00OWEyLTliZmYtNDkwM2MzNjE3MjNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,02 Aug 2002,True,39%,113 min,,Martin Lawrence Live: Runteldat,movie,N/A,Martin Lawrence,2002,tt0327036,5.4,"1,601",,
0,"Ye Liu, Jun Hu, Bin Li, Huatong Li",11 wins & 25 nominations.,N/A,"Hong Kong, China",N/A,Stanley Kwan,,"Drama, Romance",7.1/10,"Mandarin, Russian",60/100,60,"Beijing, 1988. On the cusp of middle-age, Chen Handong has known little but success all his life. The eldest son of a senior government bureaucrat, he heads a fast-growing trading company ...",https://m.media-amazon.com/images/M/MV5BMTA1MzU1MTg3OTZeQTJeQWpwZ15BbWU3MDQ3MjQwNDE@._V1_SX300.jpg,N/A,R,22 Nov 2001,True,67%,86 min,,Lan Yu,movie,N/A,Jimmy Ngai (screenplay),2001,tt0292066,7.1,"2,006",,
0,"Lars Nordh, Stefan Larsson, Bengt C.W. Carlsson, Torbjörn Fahlström",9 wins & 5 nominations.,N/A,"Sweden, Norway, Denmark",23 Mar 2004,Roy Andersson,,"Comedy, Drama",7.6/10,"Swedish, Russian",76/100,76,"Where are we humans going? A film poem inspired by the Peruvian poet César Vallejo. We meet people in the city. People trying to communicate, searching compassion and get the connection of small and large things.",https://m.media-amazon.com/images/M/MV5BMGQ4NGQ3MjAtYWI4Mi00YTQ1LTg1NWItN2RhYWU5YmY0Yjg0XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,New Yorker Films,Not Rated,06 Oct 2000,True,89%,98 min,,Songs from the Second Floor,movie,N/A,Roy Andersson,2000,tt0120263,7.6,"16,473",,
0,"Vincent Cassel, Emmanuelle Devos, Olivier Gourmet, Olivier Perrier",7 wins & 12 nominations.,N/A,France,N/A,Jacques Audiard,,"Crime, Drama, Romance, Thriller",7.3/10,French,82/100,82,She is almost deaf and she lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,https://m.media-amazon.com/images/M/MV5BNjYxNTA5NWUtY2FjNC00YTAzLWEwNDYtZGY2Y2E2NjNkZTY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,R,26 Jul 2002,True,97%,115 min,,Read My Lips,movie,N/A,"Jacques Audiard, Tonino Benacquista",2001,tt0274117,7.3,"12,941",,
0,"Isabelle Huppert, Jacques Dutronc, Anna Mouglalis, Rodolphe Pauly",5 wins & 4 nominations.,N/A,"France, Switzerland",22 Apr 2003,Claude Chabrol,,"Crime, Drama, Mystery, Thriller",6.6/10,French,82/100,82,"In Lausanne, the aspirant pianist Jeanne Pollet has lunch with her mother Louise Pollet, her boyfriend Axel and his mother. Lenna leans that when she was born, a nurse had mistakenly told ...",https://m.media-amazon.com/images/M/MV5BZGQyNDZiNjgtZTc3ZC00MGRkLTk0MTEtNGY0MjdkMmQ1ZjBiXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,MK2,Not Rated,25 Oct 2000,True,84%,101 min,,Merci pour le Chocolat,movie,N/A,"Caroline Eliacheff, Claude Chabrol, Charlotte Armstrong (novel)",2000,tt0232083,6.6,"4,619",,
0,"Patrick Dewaere, Ariel Besse, Maurice Ronet, Geneviève Mnich",1 win & 2 nominations.,N/A,France,N/A,Bertrand Blier,,"Comedy, Drama",7.0/10,French,,N/A,"After her mother dies, fourteen-year-old Marion falls in love with her stepfather, Remy.",https://m.media-amazon.com/images/M/MV5BNzA0NjIzY2EtMzlhNi00NGMyLWE5MDktOGMwOTAyOThiNDBmXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,N/A,11 Oct 1981,True,80%,123 min,,Beau Pere,movie,N/A,"Bertrand Blier, Bertrand Blier (novel)",1981,tt0082054,7.0,"2,424",,
0,"Elvis Presley, Mary Tyler Moore, Barbara McNair, Jane Elliot",N/A,N/A,USA,N/A,William A. Graham,,"Crime, Drama, Music, Romance",6.1/10,English,,N/A,"An incognito nun tries to help a doctor clean up an inner city ghetto, with the pair growing closer as time goes on.",https://m.media-amazon.com/images/M/MV5BNjFmZjliZDAtODkzMi00NDk2LTg2OGItNDQ3OTg4NjgxYTUzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,G,21 Jan 1970,True,10%,93 min,,Change of Habit,movie,N/A,"James Lee (screenplay), S.S. Schweitzer (screenplay), Eric Bercovici (screenplay), John Furia (story), Richard Morris (story)",1969,tt0065537,6.1,"1,996",,
0,"Bernard Giraudeau, Jean-Pierre Lorit, Florence Thomassin, Charles Berling",4 wins & 6 nominations.,N/A,France,N/A,Bernard Rapp,,"Crime, Thriller, Drama",7.0/10,French,74/100,74,"Nicolas, a handsome, young waiter, is befriended by Frédéric Delamont, a wealthy middle-aged businessman. Delamont, a man of power, influence and strictly refined tastes, is immediately ...",https://m.media-amazon.com/images/M/MV5BMTQxMDY4NzYwNF5BMl5BanBnXkFtZTcwNTQ3MDcyMQ@@._V1_SX300.jpg,N/A,Not Rated,26 Apr 2000,True,,90 min,,A Matter of Taste,movie,N/A,"Philippe Balland (book), Bernard Rapp, Gilles Taurand",2000,tt0217119,7.0,"1,507",,
0,"Morgan Freeman, Beverly Todd, Robert Guillaume, Alan North",4 wins & 5 nominations.,N/A,USA,N/A,John G. Avildsen,,Drama,7.4/10,"English, Spanish, Portuguese",58/100,58,The dedicated but tyrannical Joe Clark is appointed the principal of a decaying inner-city school and he is determined to improve by any and all means.,https://m.media-amazon.com/images/M/MV5BMTUxNjg3MzExOF5BMl5BanBnXkFtZTgwMDc1NjQyMTI@._V1_SX300.jpg,N/A,PG-13,03 Mar 1989,True,69%,108 min,,Lean on Me,movie,N/A,Michael Schiffer,1989,tt0097722,7.4,"17,328",,
