,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Internet Movie Database,Rotten Tomatoes,Metacritic,totalSeasons,Season,Episode,seriesID
0,The Cave,2005,PG-13,26 Aug 2005,97 min,"Action, Adventure, Horror, Sci-Fi, Thriller",Bruce Hunt,"Michael Steinberg, Tegan West","Cole Hauser, Eddie Cibrian, Morris Chestnut, Lena Headey",Bloodthirsty creatures await a pack of divers who become trapped in an underwater cave network.,"English, Romanian","USA, Germany, Romania",N/A,https://m.media-amazon.com/images/M/MV5BMTI4MTQ1NjQ2Ml5BMl5BanBnXkFtZTcwNTkzMTMzMQ@@._V1_SX300.jpg,30,5.1,"34,348",tt0402901,movie,N/A,N/A,N/A,N/A,True,5.1/10,12%,30/100,,,,
0,Undiscovered,2005,PG-13,26 Aug 2005,97 min,"Comedy, Music, Romance",Meiert Avis,John Galt,"Pell James, Steven Strait, Kip Pardue, Carrie Fisher",A group of aspiring entertainers try to establish careers for themselves in the city of Los Angeles.,"English, Japanese, Spanish","Germany, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BMjEzOTYzMjIxMF5BMl5BanBnXkFtZTcwNTUxNjAzMQ@@._V1_SX300.jpg,29,4.3,"2,723",tt0434424,movie,26 Dec 2005,"$1,046,166",Lions Gate Films,N/A,True,4.3/10,8%,29/100,,,,
0,Dirty Deeds,2002,R,18 Jul 2002,110 min,"Comedy, Crime",David Caesar,David Caesar,"Bryan Brown, Toni Collette, John Goodman, Sam Neill","1973 Sydney: An Australian gangster sees booming business, due to U.S. soldiers being in town for relaxing between their tours to the Vietnam war, attracts the attention of first the Chicago mafia, and then their East Coast competitors.",English,"Australia, Canada",3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BZTA2NGFhYTYtYWJmNS00ZWFkLTlkMGItMGQyYTQzN2JkZTFiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,N/A,6.2,"3,098",tt0280605,movie,N/A,N/A,N/A,N/A,True,6.2/10,64%,,,,,
0,The Constant Gardener,2005,R,31 Aug 2005,129 min,"Drama, Mystery, Romance, Thriller",Fernando Meirelles,"Jeffrey Caine (screenplay), John le Carré (based on the novel by)","Ralph Fiennes, Rachel Weisz, Hubert Koundé, Danny Huston","A widower is determined to get to the bottom of a potentially explosive secret involving his wife's murder, big business, and corporate corruption.","English, Italian, Swahili, German","UK, Germany, Kenya, France, USA, China",Won 1 Oscar. Another 35 wins & 68 nominations.,https://m.media-amazon.com/images/M/MV5BOWZkODhlZjQtMzdiYi00MDg2LTgxZDItN2IxMDZhMWE0MDdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,82,7.4,"129,006",tt0387131,movie,N/A,N/A,N/A,N/A,True,7.4/10,83%,82/100,,,,
0,Transporter 2,2005,PG-13,02 Sep 2005,87 min,"Action, Thriller",Louis Leterrier,"Luc Besson (characters), Robert Mark Kamen (characters), Luc Besson, Robert Mark Kamen","Jason Statham, Alessandro Gassmann, Amber Valletta, Kate Nauta","Transporter Frank Martin, surfaces in Miami, Florida and is implicated in the kidnapping of the young son of a powerful USA official.","English, French, Italian","France, USA, Germany",N/A,https://m.media-amazon.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1_SX300.jpg,56,6.3,"186,038",tt0388482,movie,N/A,N/A,N/A,N/A,True,6.3/10,,56/100,,,,
0,Margaret Cho: Assassin,2005,Not Rated,02 Sep 2005,90 min,"Documentary, Comedy, War","Kerry Asmussen, Konda Mason",Margaret Cho,"Margaret Cho, Bruce Daniels","Margaret Cho returns to the concert stage with a ""killer"" one-woman show filmed live at the Warner Theatre in Washington D.C., Assassin features a fresh dose of Margaret's ground-breaking and controversial brand of humor.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTk4NjY5ODkxNl5BMl5BanBnXkFtZTcwNTM5MzEzMQ@@._V1_SX300.jpg,40,6.1,426,tt0462333,movie,08 Nov 2005,N/A,Regent Releasing,N/A,True,6.1/10,40%,40/100,,,,
0,Just Like Heaven,2005,PG-13,16 Sep 2005,95 min,"Comedy, Drama, Fantasy, Romance",Mark Waters,"Peter Tolan (screenplay), Leslie Dixon (screenplay), Marc Lévy (novel)","Reese Witherspoon, Mark Ruffalo, Donal Logue, Dina Spybey-Waters",A lonely landscape architect falls for the spirit of the beautiful woman who used to live in his new apartment.,"English, Spanish, Mandarin",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk0Njk2OTY2N15BMl5BanBnXkFtZTcwNTAxNjAzMQ@@._V1_SX300.jpg,47,6.7,"96,906",tt0425123,movie,N/A,N/A,N/A,N/A,True,6.7/10,55%,47/100,,,,
0,Proof,2005,PG-13,07 Oct 2005,100 min,"Drama, Mystery",John Madden,"David Auburn (play), David Auburn (screenplay), Rebecca Miller (screenplay)","Gwyneth Paltrow, Anthony Hopkins, Jake Gyllenhaal, Danny McCarthy","The daughter of a brilliant but mentally disturbed mathematician, recently deceased, tries to come to grips with her possible inheritance: his insanity. Complicating matters are one of her father's ex-students, who wants to search through his papers, and her estranged sister, who shows up to help settle his affairs.",English,USA,Nominated for 1 Golden Globe. Another 4 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTMxMjM0MTY4Nl5BMl5BanBnXkFtZTcwMDU4MjEzMQ@@._V1_SX300.jpg,64,6.7,"42,076",tt0377107,movie,N/A,N/A,N/A,N/A,True,6.7/10,63%,64/100,,,,
0,Lord of War,2005,R,16 Sep 2005,122 min,"Action, Crime, Drama",Andrew Niccol,Andrew Niccol,"Nicolas Cage, Bridget Moynahan, Jared Leto, Shake Tukhmanyan",An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.,"English, Ukrainian, German, Spanish, Russian, French, Arabic, Turkish","USA, Germany, France",2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzZWE3MDAtZjZkMi00MzhlLTlhZDUtNmI2Zjg3OWVlZWI0XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,62,7.6,"286,930",tt0399295,movie,N/A,N/A,N/A,N/A,True,7.6/10,61%,62/100,,,,
0,Venom,2005,R,16 Sep 2005,87 min,Horror,Jim Gillespie,"Flint Dille (screenplay), John Zuur Platten (screenplay), Brandon Boyce (screenplay), Flint Dille (story), John Zuur Platten (story)","Agnes Bruckner, Jonathan Jackson, Laura Ramsey, D.J. Cotrona","A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZjBmNjhiMTItMjA1Ni00ZDQ2LWFhNGMtN2U2NGZjYzNkOWExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,25,4.6,"9,408",tt0428251,movie,N/A,N/A,N/A,N/A,True,4.6/10,11%,25/100,,,,
0,Cry Wolf,2005,PG-13,16 Sep 2005,90 min,"Drama, Horror, Thriller",Jeff Wadlow,"Jeff Wadlow, Beau Bauman","Erica Yates, Julian Morris, Lindy Booth, Jane Beard","Eight unsuspecting high school seniors at a posh boarding school, who delight themselves on playing games of lies, come face-to-face with terror and learn that nobody believes a liar - even when they're telling the truth.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODA0ODMyNDA2N15BMl5BanBnXkFtZTcwNDAxMDAzMQ@@._V1_SX300.jpg,39,5.8,"25,428",tt0384286,movie,N/A,N/A,N/A,N/A,True,5.8/10,24%,39/100,,,,
0,Everything Is Illuminated,2005,PG-13,14 Oct 2005,106 min,"Comedy, Drama",Liev Schreiber,"Jonathan Safran Foer (novel), Liev Schreiber (screenplay)","Eugene Hutz, Elijah Wood, Jonathan Safran Foer, Jana Hrabetova","A young Jewish American man endeavors to find the woman who saved his grandfather during World War II in a Ukrainian village, that was ultimately razed by the Nazis, with the help of an eccentric local.","English, Russian, Ukrainian",USA,7 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjExNTU2MTczNl5BMl5BanBnXkFtZTYwODYxMjY3._V1_SX300.jpg,58,7.4,"55,910",tt0404030,movie,N/A,N/A,N/A,N/A,True,7.4/10,67%,58/100,,,,
0,Thumbsucker,2005,R,07 Oct 2005,96 min,"Comedy, Drama",Mike Mills,"Walter Kirn (novel), Mike Mills","Ted Beckman, Benjamin Bratt, Vincent D'Onofrio, Arvin V. Entena",Justin throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb.,English,USA,5 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BYTYyZDUzNGItMTA0Zi00ODhkLTk5NzktYTg3YjFjMWFjZmI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,69,6.6,"20,408",tt0318761,movie,N/A,N/A,N/A,N/A,True,6.6/10,71%,69/100,,,,
0,The Thing About My Folks,2005,PG-13,23 Sep 2005,96 min,"Comedy, Drama",Raymond De Felitta,Paul Reiser,"Peter Falk, Paul Reiser, Olympia Dukakis, Elizabeth Perkins","Ben's dad Sam shows up one night with a note from Ben's mother (Sam's wife of 46 years), that she has left. While Ben's wife and his three sisters try to find her, Ben takes Sam on a day ...",English,USA,4 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwNjI0NDAxNl5BMl5BanBnXkFtZTYwNDA5ODE3._V1_SX300.jpg,48,6.6,"2,173",tt0429177,movie,N/A,N/A,N/A,N/A,True,6.6/10,45%,48/100,,,,
0,Succubus: Hell-Bent,2007,R,17 Apr 2007,96 min,"Horror, Thriller",Kim Bass,Kim Bass,"Gary Busey, David Keith, Lorenzo Lamas, R.L. Mann",Sometimes what happens at Spring Break doesn't stay at Spring Break... it follows you home.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU3MzIyMDUwN15BMl5BanBnXkFtZTcwMzA4ODM0MQ@@._V1_SX300.jpg,N/A,3.3,790,tt0775544,movie,N/A,N/A,N/A,N/A,True,3.3/10,,,,,,
0,In Old Chicago,1938,APPROVED,15 Apr 1938,95 min,"Action, Drama, Musical, Romance",Henry King,"Lamar Trotti (screen play), Sonya Levien (screen play), Niven Busch (based on a story by)","Tyrone Power, Alice Faye, Don Ameche, Alice Brady","The O'Leary brothers -- honest Jack and roguish Dion -- become powerful figures, and eventually rivals, in Chicago on the eve of its Great Fire.","English, German",USA,Won 2 Oscars. Another 4 nominations.,https://m.media-amazon.com/images/M/MV5BZjMyMTU4M2YtZWVmOS00MmYwLTljYWItN2UwMjFjNTBmZmYzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,N/A,6.9,"1,858",tt0029047,movie,N/A,N/A,N/A,N/A,True,6.9/10,67%,,,,,
0,Stewie Griffin: The Untold Story,2005,Not Rated,27 Sep 2005,88 min,"Animation, Adventure, Comedy","Pete Michels, Peter Shin","Seth MacFarlane (creator), Seth MacFarlane (developer), David Zuckerman (developer), Gary Janetti, Chris Sheridan, Alex Borstein, Steve Callaghan, Tom Devanney (staff writer), Kirker Butler (staff writer), Patrick Meighan (staff writer), John Viener (staff writer), Cherry Chevapravatdumrong (staff writer)","Seth MacFarlane, Alex Borstein, Seth Green, Mila Kunis","The maniacal baby of the Griffin family, Stewie, meets his future self. In doing this he discovers that his future image is not what he has anticipated because of a near death experience.",English,USA,4 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMGZmMGIyMWItNGU0YS00Njc2LWI4ZjctNDU1ZjZjNTdhNDdjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,N/A,7.6,"31,948",tt0385690,movie,N/A,N/A,N/A,N/A,True,7.6/10,,,,,,
0,Revenge of the Ninja,1983,R,16 Sep 1983,90 min,"Action, Crime, Drama, Thriller",Sam Firstenberg,James R. Silke (screenplay),"Shô Kosugi, Keith Vitali, Virgil Frye, Arthur Roberts","After ninjas killed his family, Cho and his son Kane come to America to start a new life. He opens a doll shop but is unwittingly importing heroin in the dolls. When his friend betrays him, Cho must prepare for the ultimate battle.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTE1OTk2OWEtMjQ0NC00NWE3LWFkZDAtNzlmN2NjZjc2Mzc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,32,6.1,"4,237",tt0086192,movie,N/A,N/A,N/A,N/A,True,6.1/10,,32/100,,,,
0,Go West,1940,Passed,06 Dec 1940,80 min,"Comedy, Musical, Western",Edward Buzzell,Irving Brecher (original screenplay),"Groucho Marx, Chico Marx, Harpo Marx, John Carroll","The Marx Brothers come to the rescue in the Wild West when a young man, trying to settle an old family feud so he can marry the girl he loves, runs afoul of crooks.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE2NjY2NTk3M15BMl5BanBnXkFtZTgwODMwMjM4MTE@._V1_SX300.jpg,N/A,6.9,"4,927",tt0032536,movie,N/A,N/A,N/A,N/A,True,6.9/10,89%,,,,,
0,Why We Fight,2005,PG-13,01 Jan 2005,98 min,"Documentary, History, War",Eugene Jarecki,Eugene Jarecki,"Ken Adelman, John Ashcroft, Osama bin Laden, George Bush",Is American foreign policy dominated by the idea of military supremacy? Has the military become too important in American life? Jarecki's shrewd and intelligent polemic would seem to give an affirmative answer to each of these questions.,"English, Arabic","UK, France, Denmark, Canada, USA",4 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BNDk2ZDZmZGUtNTlmNS00YzU0LWI1MDgtYzg4MzgzZWYwYTY2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_SX300.jpg,68,8.0,"9,611",tt0436971,movie,N/A,N/A,N/A,N/A,True,8.0/10,78%,68/100,,,,
0,Gertrud,1964,Not Rated,02 Jun 1966,116 min,"Drama, Romance",Carl Theodor Dreyer,"Hjalmar Söderberg (play), Carl Theodor Dreyer","Nina Pens Rode, Bendt Rothe, Ebbe Rode, Baard Owe","In the elegant world of artists and musicians, Gertrud ends her marriage to Gustav and takes a lover, the composer Erland Jansson.",Danish,Denmark,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNzY0OWQ1NmEtNjBkOC00NzY5LWE4NTItNjQxYmY3ZTM1M2JlXkEyXkFqcGdeQXVyNDYxOTY1Njg@._V1_SX300.jpg,N/A,7.4,"5,239",tt0058138,movie,09 Sep 2008,N/A,Criterion Collection,N/A,True,7.4/10,75%,,,,,
0,Come Drink with Me,1966,Not Rated,07 Apr 1966,95 min,"Action, Crime",King Hu,"King Hu, Shan-Hsi Ting","Pei-Pei Cheng, Hua Yueh, Chih-Ching Yang, Hung Lieh Chen",A group of bandits kidnaps the governor's son and demands their imprisoned leader to be set free in exchange.,Mandarin,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BNjczOTQzODQtNGVlZS00ODJlLWEzNWUtZDkxNmJhNzBkYTIwXkEyXkFqcGdeQXVyNDAzMzgyMTI@._V1_SX300.jpg,N/A,6.9,"3,500",tt0059079,movie,27 May 2008,N/A,Genius Entertainment,N/A,True,6.9/10,,,,,,
0,Doom,2005,R,21 Oct 2005,105 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",Andrzej Bartkowiak,"Dave Callaham (screenplay), Wesley Strick (screenplay), Dave Callaham (story)","Karl Urban, Rosamund Pike, Deobia Oparei, Ben Daniels",Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.,"English, Japanese","UK, Czech Republic, Germany, USA",3 nominations.,https://m.media-amazon.com/images/M/MV5BN2QwMzZiYmUtNGZhMC00ZjA2LWI2MDYtOWEyNDA4MzYwMTBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,34,5.2,"103,829",tt0419706,movie,N/A,N/A,N/A,N/A,True,5.2/10,19%,34/100,,,,
0,Domino,2005,R,14 Oct 2005,127 min,"Action, Biography, Crime, Drama, Thriller",Tony Scott,"Richard Kelly (screenplay), Richard Kelly (story), Steve Barancik (story)","Keira Knightley, Mickey Rourke, Edgar Ramírez, Delroy Lindo",A recounting of Domino Harvey's life story. The daughter of actor Laurence Harvey turned away from her career as a Ford model to become a bounty hunter.,English,"France, USA, UK",2 wins.,https://m.media-amazon.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_SX300.jpg,36,5.9,"63,776",tt0421054,movie,N/A,N/A,N/A,N/A,True,5.9/10,,36/100,,,,
0,Waiting...,2005,R,07 Oct 2005,94 min,Comedy,Rob McKittrick,Rob McKittrick,"Ryan Reynolds, Anna Faris, Justin Long, David Koechner",Young employees at Shenaniganz restaurant collectively stave off boredom and adulthood with their antics.,"English, German",USA,N/A,https://m.media-amazon.com/images/M/MV5BMTIxNzY1MTQ5N15BMl5BanBnXkFtZTYwMTkxMzE3._V1_SX300.jpg,30,6.8,"86,909",tt0348333,movie,N/A,N/A,N/A,N/A,True,6.8/10,30%,30/100,,,,
0,Æon Flux,2005,PG-13,02 Dec 2005,93 min,"Action, Adventure, Sci-Fi, Thriller",Karyn Kusama,"Phil Hay, Matt Manfredi, Peter Chung (characters)","Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo","Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.",English,"USA, Germany, Brazil, Italy",4 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2Mzg0NjA2N15BMl5BanBnXkFtZTcwOTc5NjQzMw@@._V1_SX300.jpg,36,5.5,"122,050",tt0402022,movie,N/A,N/A,N/A,N/A,True,5.5/10,9%,36/100,,,,
0,An Unfinished Life,2005,PG-13,16 Sep 2005,108 min,"Drama, Family, Romance",Lasse Hallström,"Mark Spragg, Virginia Korus Spragg","Robert Redford, Jennifer Lopez, Morgan Freeman, Josh Lucas","Desperate to provide care for her daughter, down-on-her-luck Jean moves in with her father in-law from whom she is estranged. Through time, they learn to forgive each other and heal old wounds.",English,"Germany, USA",3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDNkMzk1OGEtMDNmNS00YThjLTliZDAtNmFiNDVhNzAzZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,49,7.0,"28,114",tt0350261,movie,N/A,N/A,N/A,N/A,True,7.0/10,52%,49/100,,,,
0,Yes Man,2008,PG-13,19 Dec 2008,104 min,"Comedy, Romance",Peyton Reed,"Nicholas Stoller (screenplay), Jarrad Paul (screenplay), Andrew Mogel (screenplay), Danny Wallace (book)","Jim Carrey, Zooey Deschanel, Bradley Cooper, John Michael Higgins","A man challenges himself to say ""yes"" to everything.","English, Korean, Estonian","USA, UK",3 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMzBmZTMzYmItNzhhMC00M2FkLWIxMGEtMjIxMjAwNmQ2ZmM4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,46,6.8,"325,244",tt1068680,movie,N/A,N/A,N/A,N/A,True,6.8/10,46%,46/100,,,,
0,Woyzeck,1979,Not Rated,24 Aug 1979,82 min,Drama,Werner Herzog,"Georg Büchner (play), Werner Herzog","Klaus Kinski, Eva Mattes, Wolfgang Reichmann, Willy Semmelrogge","Franz Woyzeck is a hapless, hopeless soldier, alone and powerless in society, assaulted from all sides by forces he can not control.",German,West Germany,3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxNzIzMzIyMF5BMl5BanBnXkFtZTgwNTQ2MzkwMzE@._V1_SX300.jpg,N/A,7.1,"8,340",tt0080149,movie,N/A,N/A,N/A,N/A,True,7.1/10,85%,,,,,
0,The Exorcism of Emily Rose,2005,PG-13,09 Sep 2005,119 min,"Drama, Horror, Thriller",Scott Derrickson,"Paul Harris Boardman, Scott Derrickson","Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter",A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",USA,4 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1_SX300.jpg,46,6.7,"116,082",tt0404032,movie,N/A,N/A,N/A,N/A,True,6.7/10,20%,46/100,,,,
0,Flightplan,2005,PG-13,23 Sep 2005,98 min,"Drama, Mystery, Thriller",Robert Schwentke,"Peter A. Dowling, Billy Ray","Jodie Foster, Peter Sarsgaard, Sean Bean, Kate Beahan","A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.","English, French, German, Arabic, Italian, Japanese",USA,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNGJkYTNiZjUtOTBhMi00NjY5LTkwZWEtNjBkNmE1YTZlMDc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,53,6.3,"148,596",tt0408790,movie,N/A,N/A,N/A,N/A,True,6.3/10,37%,53/100,,,,
0,Corpse Bride,2005,PG,23 Sep 2005,77 min,"Animation, Drama, Family, Fantasy, Musical, Romance","Tim Burton, Mike Johnson","Tim Burton (characters), Carlos Grangel (characters), John August (screenplay), Caroline Thompson (screenplay), Pamela Pettler (screenplay)","Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",English,"USA, UK",Nominated for 1 Oscar. Another 9 wins & 28 nominations.,https://m.media-amazon.com/images/M/MV5BMTk1MTY1NjU4MF5BMl5BanBnXkFtZTcwNjIzMTEzMw@@._V1_SX300.jpg,83,7.3,"233,290",tt0121164,movie,N/A,N/A,N/A,N/A,True,7.3/10,84%,83/100,,,,
0,Green Street Hooligans,2005,R,09 Sep 2005,109 min,"Crime, Drama, Sport, War",Lexi Alexander,"Lexi Alexander (story), Dougie Brimson (story), Dougie Brimson (screenplay), Josh Shelov (screenplay), Lexi Alexander (screenplay)","Elijah Wood, Charlie Hunnam, Claire Forlani, Marc Warren","A wrongfully expelled Harvard undergrad moves to London, where he is introduced to the violent underworld of football hooliganism.","English, Italian, German","UK, USA",4 wins.,https://m.media-amazon.com/images/M/MV5BMjExNTg3NzYwMV5BMl5BanBnXkFtZTcwMzcxMTEzMQ@@._V1_SX300.jpg,55,7.5,"139,033",tt0385002,movie,N/A,N/A,N/A,N/A,True,7.5/10,47%,55/100,,,,
0,A History of Violence,2005,R,30 Sep 2005,96 min,"Drama, Thriller",David Cronenberg,"John Wagner (graphic novel), Vince Locke (graphic novel), Josh Olson (screenplay)","Viggo Mortensen, Maria Bello, Ed Harris, William Hurt","A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core in this action thriller.",English,"USA, Germany, Canada",Nominated for 2 Oscars. Another 37 wins & 80 nominations.,https://m.media-amazon.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_SX300.jpg,81,7.4,"218,845",tt0399146,movie,N/A,N/A,N/A,N/A,True,7.4/10,87%,81/100,,,,
0,Oliver Twist,2005,PG-13,30 Sep 2005,130 min,"Crime, Drama",Roman Polanski,"Charles Dickens (novel), Ronald Harwood (screenplay)","Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden","An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",English,"France, UK, Czech Republic",2 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,65,6.8,"30,289",tt0380599,movie,05 Sep 2006,N/A,N/A,N/A,True,6.8/10,,65/100,,,,
0,The Greatest Game Ever Played,2005,PG,30 Sep 2005,120 min,"Biography, Drama, Sport",Bill Paxton,"Mark Frost (book), Mark Frost (screenplay)","James Paxton, Tom Rack, Armand Laroche, Peter Hurley","In the 1913 US Open, 20-year-old Francis Ouimet played golf against his idol, 1900 US Open champion, Englishman Harry Vardon.",English,"USA, Canada",3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ4NDk3MDk0NV5BMl5BanBnXkFtZTcwMzk4OTgyMQ@@._V1_SX300.jpg,55,7.4,"27,164",tt0388980,movie,N/A,N/A,N/A,N/A,True,7.4/10,63%,55/100,,,,
0,Capote,2005,R,03 Feb 2006,114 min,"Biography, Crime, Drama, History",Bennett Miller,"Dan Futterman (screenplay), Gerald Clarke (book)","Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald","In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row.",English,"USA, Canada",Won 1 Oscar. Another 59 wins & 87 nominations.,https://m.media-amazon.com/images/M/MV5BMTczMzU0MjM1MV5BMl5BanBnXkFtZTcwMjczNzgyNA@@._V1_SX300.jpg,88,7.3,"121,983",tt0379725,movie,N/A,N/A,N/A,N/A,True,7.3/10,90%,88/100,,,,
0,Final Fantasy VII: Advent Children,2005,PG-13,14 Sep 2005,101 min,"Animation, Action, Adventure, Drama, Family, Fantasy, Mystery, Sci-Fi, Thriller","Tetsuya Nomura, Takeshi Nozue(co-director)","Kazushige Nojima, Brian Gray (English screenplay)","Takahiro Sakurai, Ayumi Itô, Shôtarô Morikubo, Maaya Sakamoto",An ex-mercenary is forced out of isolation when three mysterious men kidnap and brainwash the city's children afflicted with the Geostigma disease.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNTk4NjBhZTUtN2MwMy00MzIyLWFhN2ItMmUwYzQ4MWQxODM3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,N/A,7.2,"54,459",tt0385700,movie,N/A,N/A,N/A,N/A,True,7.2/10,33%,,,,,
0,Côte d'Azur,2005,N/A,30 Mar 2005,96 min,"Comedy, Musical, Romance","Olivier Ducastel(co-director), Jacques Martineau(co-director)","Olivier Ducastel, Jacques Martineau","Valeria Bruni Tedeschi, Gilbert Melki, Jean-Marc Barr, Jacques Bonnaffé","For summer vacation, Marc (Melki) and Béatrix (Tedeschi) take their two kids to the seaside house of Marc's youth, where their daughter takes up with a biker and their sons roams the beach with his best friend, who is in love with him. Things get steamier when Béatrix's lover Mathieu shows up, and Marc's old flame appears.",French,France,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNTgwMzU3NjAyOV5BMl5BanBnXkFtZTcwMDc4MjEzMQ@@._V1_SX300.jpg,47,6.6,"1,943",tt0428430,movie,N/A,N/A,N/A,N/A,True,6.6/10,52%,47/100,,,,
0,Roll Bounce,2005,PG-13,23 Sep 2005,112 min,"Comedy, Drama, Music, Romance",Malcolm D. Lee,Norman Vance Jr.,"Shad Moss, Chi McBride, Meagan Good, Wesley Jonathan","In the summer of 1978, a teenager and his group of friends face new challenges when their neighborhood roller-skating rink closes, forcing them to visit a different rink.",English,USA,2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTI2NTA4NjIwNl5BMl5BanBnXkFtZTYwNDQ3MzI3._V1_SX300.jpg,59,6.1,"6,447",tt0403455,movie,06 Nov 2007,N/A,N/A,N/A,True,6.1/10,,59/100,,,,
