,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Internet Movie Database,Language,Metacritic,Metascore,Plot,Poster,Production,Rated,Released,Response,Rotten Tomatoes,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
0,"Geneviève Lemon, Karen Colston, Tom Lycos, Jon Darling",3 wins & 8 nominations.,N/A,Australia,N/A,Jane Campion,,"Comedy, Drama",6.9/10,English,,N/A,An introspective young woman's life is upturned by the arrival of her maladjusted sister.,https://m.media-amazon.com/images/M/MV5BY2M0ZGIxYzgtYmU1ZS00YzIxLWIyNTgtODU1NGVmNThkNWQyXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,N/A,R,28 Sep 1989,True,94%,97 min,,Sweetie,movie,N/A,"Gerard Lee (screenplay), Jane Campion (screenplay), Jane Campion (original story idea)",1989,tt0098725,6.9,"3,018",,
0,"Jeff Goldblum, Emma Thompson, Rowan Atkinson, Geraldine James",N/A,N/A,UK,N/A,Mel Smith,,"Comedy, Romance",6.2/10,English,,N/A,"A nasty comedian's assistant has allergy induced sneezes, giving problems at work, et cetera. He accepts weekly injections after seeing the cute nurse. After a dozen injections, he finally asks her out.",https://m.media-amazon.com/images/M/MV5BZTBkZjM3NWItNjVlOC00YTMwLTgxN2MtNTdlYjk4ZWU5MThmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,N/A,R,21 Sep 1990,True,89%,92 min,,The Tall Guy,movie,N/A,Richard Curtis,1989,tt0098436,6.2,"4,255",,
0,"Sylvester Stallone, Kurt Russell, Teri Hatcher, Jack Palance",3 nominations.,N/A,USA,N/A,"Andrey Konchalovskiy, Albert Magnoli",,"Action, Comedy, Crime, Thriller",6.4/10,English,41/100,41,"Framed by their ruthless arch-nemesis, a mismatched LAPD crime-fighting duo has to put its differences aside to even the score with the evil kingpin who put them behind bars once and for all.",https://m.media-amazon.com/images/M/MV5BZjQ4YThiZGYtOWY1MC00ZDE0LTgyNmItNTc0Y2U4N2I1YzEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,22 Dec 1989,True,30%,104 min,,Tango & Cash,movie,N/A,Randy Feldman,1989,tt0098439,6.4,"92,905",,
0,"Rob Reiner, Kimberly Stringer, Chazz Dominguez, Shari Hall",2 wins & 2 nominations.,N/A,USA,N/A,Rob Reiner,,"Comedy, Music",7.9/10,English,92/100,92,"Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_SX300.jpg,N/A,R,02 Mar 1984,True,95%,82 min,,This Is Spinal Tap,movie,N/A,"Christopher Guest, Michael McKean, Harry Shearer, Rob Reiner",1984,tt0088258,7.9,N/A,,
0,"Nick Nolte, Martin Short, Sarah Rowland Doroff, James Earl Jones",1 nomination.,N/A,USA,N/A,Francis Veber,,"Action, Comedy",6.2/10,English,40/100,40,"A reformed bank robber is taken hostage by a desperate man during a bank hold up, but is forced to go on the run with his captor when they're both mistakenly thought to be in cahoots.",https://m.media-amazon.com/images/M/MV5BOTViM2ZkZGYtMzljNS00MTMzLTliZjktZjE1MDEwYWVjZTliXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_SX300.jpg,N/A,PG-13,27 Jan 1989,True,14%,96 min,,Three Fugitives,movie,N/A,Francis Veber,1989,tt0098471,6.2,"10,153",,
0,"Shelley Long, Craig T. Nelson, Betty Thomas, Mary Gross",N/A,N/A,USA,N/A,Jeff Kanew,,"Adventure, Comedy",5.8/10,English,32/100,32,"A soon to be divorced Beverly Hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of Beverly Hills Girl Scouts.",https://m.media-amazon.com/images/M/MV5BNWJmMzJlYTgtMTlhZi00ZTEyLThiNjYtMzIyMDY3Y2YyMmFlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,24 Mar 1989,True,25%,105 min,,Troop Beverly Hills,movie,N/A,"Ava Ostern Fries (story), Pamela Norris (screenplay), Margaret Oberman (screenplay)",1989,tt0098519,5.8,"8,961",,
0,"Tom Hanks, Mare Winningham, Craig T. Nelson, Reginald VelJohnson",1 win & 1 nomination.,N/A,USA,N/A,Roger Spottiswoode,,"Comedy, Crime, Drama, Thriller",6.2/10,English,36/100,36,A detective must adopt a rambunctious dog in order to help him find a killer.,https://m.media-amazon.com/images/M/MV5BMGYxNjdjMTItMmUwYy00NzNhLTk1NjctZWVkZTMzZTYzNjBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,28 Jul 1989,True,52%,97 min,,Turner & Hooch,movie,N/A,"Dennis Shryack (story), Michael Blodgett (story), Dennis Shryack (screenplay), Michael Blodgett (screenplay), Daniel Petrie Jr. (screenplay), Jim Cash (screenplay), Jack Epps Jr. (screenplay)",1989,tt0098536,6.2,"62,084",,
0,"'Weird Al' Yankovic, Victoria Jackson, Kevin McCarthy, Michael Richards",N/A,N/A,USA,N/A,Jay Levey,,Comedy,7.0/10,English,32/100,32,"An unemployed visionary becomes the manager of a local public station. The station becomes a success, with all sorts of hilarious sight gags and wacky humor.",https://m.media-amazon.com/images/M/MV5BMTAzMjE2NDg5NjZeQTJeQWpwZ15BbWU3MDAzNzI4NzQ@._V1_SX300.jpg,N/A,PG-13,21 Jul 1989,True,64%,97 min,,UHF,movie,N/A,"'Weird Al' Yankovic, Jay Levey",1989,tt0098546,7.0,"24,871",,
0,"John Candy, Jean Louisa Kelly, Gaby Hoffmann, Macaulay Culkin",N/A,N/A,USA,N/A,John Hughes,,Comedy,7.0/10,English,51/100,51,Bachelor and all-round slob Buck babysits his brother's rebellious teenage daughter and her cute younger brother and sister.,https://m.media-amazon.com/images/M/MV5BMjIwOWVkNzMtZTIyZC00ZWM0LTg5MWYtMWYwYjVhZTM3MDMzXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,N/A,PG,16 Aug 1989,True,61%,100 min,,Uncle Buck,movie,N/A,John Hughes,1989,tt0098554,7.0,"81,162",,
0,"Nicolas Cage, Maria Conchita Alonso, Jennifer Beals, Elizabeth Ashley",1 win & 2 nominations.,N/A,USA,N/A,Robert Bierman,,"Comedy, Horror",6.0/10,"English, German",31/100,31,"After an encounter with a neck-biter, a publishing executive thinks that he's turning into a vampire.",https://m.media-amazon.com/images/M/MV5BMTM1MDAyMDYxMV5BMl5BanBnXkFtZTcwNDQwMzc3NA@@._V1_SX300.jpg,N/A,R,16 Jun 1989,True,61%,103 min,,Vampire's Kiss,movie,N/A,Joseph Minion,1988,tt0098577,6.0,"13,480",,
0,"Michael Douglas, Kathleen Turner, Danny DeVito, Marianne Sägebrecht",Nominated for 3 Golden Globes. Another 2 wins & 6 nominations.,N/A,USA,N/A,Danny DeVito,,"Comedy, Romance",6.8/10,English,79/100,79,A married couple try everything to get each other to leave the house in a vicious divorce battle.,https://m.media-amazon.com/images/M/MV5BZGMxOWM5ZWQtYmYyOC00OGE2LWFhODItNzcyZmYyZDBhMjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,N/A,R,08 Dec 1989,True,85%,116 min,,The War of the Roses,movie,N/A,"Warren Adler (novel), Michael Leeson (screenplay)",1989,tt0098621,6.8,"46,467",,
0,"Julian Sands, Lori Singer, Richard E. Grant, Mary Woronov",1 win & 7 nominations.,N/A,USA,N/A,Steve Miner,,"Action, Fantasy, Horror, Thriller",6.2/10,English,,N/A,"A warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit.",https://m.media-amazon.com/images/M/MV5BODRiMjI1NDctZDU2OC00Y2YwLWI3NTYtNTI4MDY5ZGE3OWY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,11 Jan 1991,True,53%,103 min,,Warlock,movie,N/A,David Twohy,1989,tt0098622,6.2,"14,291",,
0,"Luke Edwards, Vince Trankina, Wendy Phillips, Dea McAllister",4 nominations.,N/A,"USA, Brazil",N/A,Todd Holland,,"Adventure, Comedy, Drama, Family, Romance, Sport",6.1/10,"English, Brazilian Sign Language",23/100,23,A boy and his brother run away from home and hitch cross country with the help of a girl they meet to compete in the ultimate video game championship.,https://m.media-amazon.com/images/M/MV5BMWE5MjU0YTEtNjA3My00ZDAxLTgzYWEtNzBjNTA0Y2NjMDYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,PG,15 Dec 1989,True,32%,100 min,,The Wizard,movie,N/A,David Chisholm,1989,tt0098663,6.1,"13,443",,
0,"Mark Harmon, Madeleine Stowe, Lesley Ann Warren, Maria Holvoe",N/A,N/A,USA,N/A,Will Mackenzie,,"Comedy, Romance",5.8/10,English,,N/A,Taylor is a man who has no problems with women. So confident is he that he accepts a challenge from his friends: he has to secure proposals of marriage from three women of their choice.,https://m.media-amazon.com/images/M/MV5BYzk3N2M5OTktYjY3OC00NzMwLWE1NDktOWQ3NjM1NzkzZmU3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG-13,27 Oct 1989,True,,103 min,,Worth Winning,movie,N/A,"Dan Lewandowski (novel), Josann McGibbon (screenplay), Sara Parriott (screenplay)",1989,tt0098678,5.8,"1,528",,
0,"Julian Sands, Chris Young, Paula Marshall, Joanna Pacula",2 nominations.,N/A,USA,N/A,Anthony Hickox,,"Action, Fantasy, Horror, Thriller",5.4/10,English,,N/A,An order of Druids train their children to battle an evil Warlock determined to unleash Satan upon the world by bringing a collection of five mystic rune stones together.,https://m.media-amazon.com/images/M/MV5BMzUyZTNiMDctMzg2Ny00MWE4LWFmNjctOTQ3YTIwNjRmYzU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,R,24 Sep 1993,True,,98 min,,Warlock: The Armageddon,movie,N/A,"David Twohy (characters), Kevin Rock (story), Kevin Rock (screenplay), Sam Bernard (screenplay)",1993,tt0108517,5.4,"5,174",,
0,"Andrew McCarthy, Jonathan Silverman, Terry Kiser, Troy Byer",1 win & 1 nomination.,N/A,USA,N/A,Robert Klane,,"Adventure, Comedy, Fantasy",4.8/10,English,,N/A,Larry and Richard use a voodoo-revived corpse to track down hidden money to clear their names.,https://m.media-amazon.com/images/M/MV5BZjdhYTgyYWYtYzk5OS00ZDNiLTkwMDctZTUzNzI4ODM5ODExXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,09 Jul 1993,True,10%,97 min,,Weekend at Bernie's II,movie,N/A,"Robert Klane (characters), Robert Klane",1993,tt0108539,4.8,"12,215",,
0,"Tom Courtenay, Wilfred Pickles, Mona Washbourne, Ethel Griffies",Nominated for 6 BAFTA Film Awards. Another 1 nomination.,N/A,UK,01 Jan 1998,John Schlesinger,,"Comedy, Drama, Romance",7.4/10,English,82/100,82,"A lazy, irresponsible young clerk (Sir Tom Courtenay) in provincial Northern England lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family.",https://m.media-amazon.com/images/M/MV5BMjA2NzMzZWQtMTY4NC00MjQwLWE3ZmItNDcwOGU2Nzg4M2M2XkEyXkFqcGdeQXVyMzM5NzIwNjM@._V1_SX300.jpg,Continental,Not Rated,16 Dec 1963,True,100%,98 min,,Billy Liar,movie,N/A,"Keith Waterhouse (screenplay), Willis Hall (screenplay), Keith Waterhouse (novel), Keith Waterhouse (play), Willis Hall (play)",1963,tt0056868,7.4,"5,628",,
0,"Lothaire Bluteau, Aden Young, Sandrine Holt, August Schellenberg",10 wins & 13 nominations.,N/A,"Canada, Australia, USA",07 Jul 1998,Bruce Beresford,,"Drama, History, War",7.1/10,"Cree, English, Mohawk, Algonquin, Latin",,N/A,"In the 17th century, a Jesuit missionary nicknamed Black Robe by the natives and his small party of companions try reaching the Huron tribe in Canada all while facing mistrust, Iroquois warring parties and harsh winter conditions.",https://m.media-amazon.com/images/M/MV5BOGUyNTVhOGMtYmNlNy00YTU0LWFhOGQtMTg2MjFkZTRkZjY4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,Trimark,R,04 Oct 1991,True,92%,101 min,,Black Robe,movie,N/A,"Brian Moore (screenplay), Brian Moore (novel)",1991,tt0101465,7.1,"6,112",,
0,"James Franciscus, Karl Malden, Catherine Spaak, Pier Paolo Capponi",N/A,N/A,"Italy, France, West Germany",29 Mar 2005,Dario Argento,,"Horror, Mystery, Thriller",6.7/10,Italian,63/100,63,"A newspaper reporter and a retired, blind journalist try to solve a series of killings connected to a pharmaceutical company's experimental, top-secret research projects and in so doing, both become targets of the killer.",https://m.media-amazon.com/images/M/MV5BZTY3MjliZmYtZWUzMi00NDFkLThhYjgtNGFkNWUwOTFmM2QxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Blue Underground,GP,21 May 1971,True,81%,112 min,,The Cat o' Nine Tails,movie,N/A,"Dario Argento (based on a story by), Luigi Cozzi (based on a story by), Dardano Sacchetti (story), Dario Argento (screenplay)",1971,tt0065761,6.7,"9,123",,
0,"Richard Gere, Gregory Hines, Diane Lane, Lonette McKee",Nominated for 2 Oscars. Another 1 win & 6 nominations.,N/A,USA,N/A,Francis Ford Coppola,,"Crime, Drama, Music",6.5/10,"English, Italian",68/100,68,"Meet the jazz musicians, dancers, owner and guests (e.g. gangster Dutch Schultz) of The Cotton Club in 1928-30s Harlem.",https://m.media-amazon.com/images/M/MV5BMWU2NGMxNTctNDc4MC00ZTdkLTlhYjItMTRjMmMxZDBjZTMwXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,R,14 Dec 1984,True,76%,127 min,,The Cotton Club,movie,N/A,"William Kennedy (screenplay), Francis Ford Coppola (screenplay), William Kennedy (story), Francis Ford Coppola (story), Mario Puzo (story), Jim Haskins (pictorial history ""The Cotton Club"")",1984,tt0087089,6.5,"15,858",,
0,"Lenore Zann, Maury Chaykin, Kate Lynch, Kevin King",N/A,N/A,Canada,10 Jul 2001,"Paul Donovan, Digby Cook, Tony Randel",,"Action, Sci-Fi",4.5/10,English,,N/A,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one...",https://m.media-amazon.com/images/M/MV5BNDJkZThiZjYtNmViNy00N2I4LWFkYmYtNTM3NzdiMGFiMjFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,New World Video,R,15 Mar 1985,True,,88 min,,Def-Con 4,movie,N/A,Paul Donovan,1985,tt0087130,4.5,"1,621",,
0,"Rob Lowe, Jodie Foster, Paul McCrane, Beau Bridges",1 win.,N/A,"UK, Canada, USA",10 Jul 2001,Tony Richardson,,"Comedy, Drama",6.0/10,English,36/100,36,The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,https://m.media-amazon.com/images/M/MV5BMTA2NjQyNzYyMjNeQTJeQWpwZ15BbWU3MDAwNDcwNjQ@._V1_SX300.jpg,Vestron Video,R,09 Mar 1984,True,71%,109 min,,The Hotel New Hampshire,movie,N/A,"John Irving (novel), Tony Richardson (screenplay)",1984,tt0087428,6.0,"7,542",,
0,"Ben Mendelsohn, Jeremy Sims, John Polson, Graeme Blundell",9 nominations.,N/A,Australia,N/A,David Caesar,,"Comedy, Crime, Drama",6.5/10,English,,N/A,"Looking for the fast track out of suburban hell, two natural born losers scheme an impossible heist. Mick is slack, cynical, and most of all, unemployed. He masterminds the plan while Kev, ...",https://m.media-amazon.com/images/M/MV5BODE4NTczNzEzNF5BMl5BanBnXkFtZTcwMDE4MTcxMQ@@._V1_SX300.jpg,N/A,R,20 Feb 1997,True,,83 min,,Idiot Box,movie,N/A,David Caesar,1996,tt0116604,6.5,772,,
0,"Laura Fraser, Adam Monty, Isabella Rossellini, Jeroen Krabbé",5 wins & 4 nominations.,N/A,"Netherlands, UK, Belgium, USA",N/A,Jeroen Krabbé,,Drama,7.2/10,"English, Hebrew, Yiddish",51/100,51,"Against a background of holocaust memories, a liberal Jewish girl becomes a nanny to a young Jewish boy with a disability and grows fond of him.",https://m.media-amazon.com/images/M/MV5BMjA1OTc5OTYyOF5BMl5BanBnXkFtZTcwMDM0NDcxMQ@@._V1_SX300.jpg,N/A,Unrated,30 Mar 1998,True,42%,100 min,,Left Luggage,movie,N/A,"Carl Friedman (novel), Edwin de Vries",1998,tt0119512,7.2,"2,766",,
0,"Nick Nolte, Tuesday Weld, Michael Moriarty, Anthony Zerbe",3 nominations.,N/A,USA,N/A,Karel Reisz,,"Action, Crime, Drama, Thriller, War",6.7/10,English,73/100,73,"Vietnam veteran Ray Hicks gets conned into helping his buddy John Converse smuggle some heroin, only to wind up on the lam with John's wife when the deal goes sour.",https://m.media-amazon.com/images/M/MV5BOTZjYmI0OTMtMTM3ZC00OTRhLWIwZTAtYjE0MmU2ODBjYWRkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,R,23 Aug 1978,True,73%,126 min,,Who'll Stop the Rain,movie,N/A,"Robert Stone (novel), Judith Rascoe (screenplay), Robert Stone (screenplay)",1978,tt0078490,6.7,"2,418",,
0,"George Hamilton, Lauren Hutton, Brenda Vaccaro, Ron Leibman",Nominated for 1 Golden Globe. Another 3 wins & 1 nomination.,N/A,"USA, Mexico",N/A,Peter Medak,,"Action, Adventure, Comedy, Romance, Western",6.2/10,English,52/100,52,"Mexico, 1840s. When the new Spanish Governor begins to grind the peasants under his heel, wealthy landowner Don Diego Vega follows in his late father's footsteps and becomes Zorro, the ...",https://m.media-amazon.com/images/M/MV5BN2IxYmI3OGUtNmM5NS00YTAzLWJhM2MtNTkxM2Y0MjA4OWVlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,PG,17 Jul 1981,True,43%,93 min,,Zorro: The Gay Blade,movie,N/A,"Hal Dresner (screen story), Greg Alt (screen story), Don Moriarty (screen story), Bob Randall (screen story), Johnston McCulley (based upon a character created by), Hal Dresner (screenplay)",1981,tt0083366,6.2,"3,920",,
0,"Kevin Van Hentenryck, Terri Susan Smith, Beverly Bonner, Robert Vogel",N/A,N/A,USA,N/A,Frank Henenlotter,,"Comedy, Horror",6.2/10,English,77/100,77,A young man carrying a big basket that contains his extremely deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,https://m.media-amazon.com/images/M/MV5BMzgwMjJiZmItYmU4MS00ODc5LWI2MmEtZjJhNWM1MjFkMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,Not Rated,02 Apr 1982,True,76%,91 min,,Basket Case,movie,N/A,Frank Henenlotter,1982,tt0083624,6.2,"15,321",,
0,"Douglas Henshall, Gary Lewis, Rosemarie Stevenson, Stephen McCole",10 wins & 2 nominations.,N/A,UK,N/A,Peter Mullan,,"Comedy, Drama",7.0/10,English,,N/A,Four siblings gathered together for their mother's funeral in Glasgow face individual torments over night during a tumultuous storm that rips the roof off the church.,https://m.media-amazon.com/images/M/MV5BMTI5NzM1NzM5MV5BMl5BanBnXkFtZTcwOTI1MzIyMQ@@._V1_SX300.jpg,N/A,N/A,07 May 1999,True,47%,101 min,,Orphans,movie,N/A,Peter Mullan,1998,tt0119842,7.0,"1,545",,
0,"Antonio Banderas, Angelina Jolie, Thomas Jane, Jack Thompson",2 nominations.,N/A,"France, Mexico, USA",N/A,Michael Cristofer,,"Drama, Mystery, Romance, Thriller",6.1/10,"English, German, Japanese, Latin, Spanish",33/100,33,"A woman, along with her lover, plans to con a rich man by marrying him, earning his trust, and then running away with all his money. Everything goes as planned until she falls in love with him.",https://m.media-amazon.com/images/M/MV5BODg3Mjg0MDY4M15BMl5BanBnXkFtZTcwNjY5MDQ2NA@@._V1_SX300.jpg,N/A,R,03 Aug 2001,True,12%,116 min,,Original Sin,movie,N/A,"Cornell Woolrich (novel), Michael Cristofer (screenplay)",2001,tt0218922,6.1,"52,536",,
0,"Julie Andrews, Anne Hathaway, Hector Elizondo, Heather Matarazzo",3 wins & 11 nominations.,N/A,"USA, UK",N/A,Garry Marshall,,"Comedy, Family, Romance",6.3/10,"English, Dutch, Italian",52/100,52,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",https://m.media-amazon.com/images/M/MV5BMzcwYjEwMzEtZTZmMi00ZGFhLWJhZjItMDAzNDVkNjZmM2U5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,N/A,G,03 Aug 2001,True,48%,111 min,,The Princess Diaries,movie,N/A,"Meg Cabot (novel), Gina Wendkos (screenplay)",2001,tt0247638,6.3,"123,037",,
0,"Jackie Chan, Chris Tucker, John Lone, Ziyi Zhang",10 wins & 22 nominations.,N/A,"Hong Kong, USA",N/A,Brett Ratner,,"Action, Comedy, Crime, Thriller",6.6/10,"English, Mandarin, Cantonese",48/100,48,"Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.",https://m.media-amazon.com/images/M/MV5BODhlNGJjMWQtZGMyYS00MzJhLWJhZGMtY2NlNDI5Nzg5NTU2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,N/A,PG-13,03 Aug 2001,True,52%,90 min,,Rush Hour 2,movie,N/A,"Ross LaManna (characters), Jeff Nathanson",2001,tt0266915,6.6,"194,706",,
0,"Benoît Verhaert, Aylin Yay, Magali Pinglaut, Micheline Hardy",11 wins & 2 nominations.,N/A,"Belgium, France",31 Dec 2002,Pierre-Paul Renders,,"Comedy, Drama, Romance",7.1/10,French,63/100,63,"Thomas is a young agoraphobic man; he's afraid of coming to any kind of contact with other people, so he lives totally isolated in his apartment. The story takes place in the near future ...",https://m.media-amazon.com/images/M/MV5BMTMwODE1NDQ3OV5BMl5BanBnXkFtZTYwNzQwMTg5._V1_SX300.jpg,IFC Films,R,31 Jan 2001,True,69%,97 min,,Thomas in Love,movie,N/A,Philippe Blasband,2000,tt0262826,7.1,"1,820",,
0,"Alfred Molina, Carrie-Anne Moss, Aurelien Parent Koenig, Antonio Gil",Nominated for 5 Oscars. Another 7 wins & 31 nominations.,N/A,"UK, USA",N/A,Lasse Hallström,,"Drama, Romance",7.2/10,"English, French",64/100,64,A woman and her daughter open a chocolate shop in a small French village that shakes up the rigid morality of the community.,https://m.media-amazon.com/images/M/MV5BYWYwMjMxZWQtMzQ3OS00YWNhLThkNDItYTk4NDdhZDE4ZTEzXkEyXkFqcGdeQXVyODU5MDg5OTY@._V1_SX300.jpg,N/A,PG-13,19 Jan 2001,True,62%,121 min,,Chocolat,movie,N/A,"Joanne Harris (novel), Robert Nelson Jacobs (screenplay)",2000,tt0241303,7.2,"173,893",,
0,"John Wayne, Hardy Krüger, Elsa Martinelli, Red Buttons",Nominated for 1 Oscar. Another 2 nominations.,N/A,USA,N/A,Howard Hawks,,"Action, Adventure, Comedy, Drama, Romance",7.2/10,"English, Swahili",,N/A,A group of men trap wild animals in Africa and sell them to zoos before the arrival of a female wildlife photographer threatens to change their ways.,https://m.media-amazon.com/images/M/MV5BNGY4NmIzMzUtZjA0OC00NzkwLWE3YmMtMWVjZTgwNTljYjI4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,N/A,Approved,19 Jun 1962,True,63%,157 min,,Hatari!,movie,N/A,"Leigh Brackett (screenplay), Harry Kurnitz (story)",1962,tt0056059,7.2,"11,306",,
0,"Ugo Tognazzi, Michel Serrault, Claire Maurier, Rémi Laurent",Nominated for 3 Oscars. Another 5 wins & 2 nominations.,N/A,"France, Italy",N/A,Édouard Molinaro,,Comedy,7.3/10,French,,N/A,Two gay men living in St. Tropez have their lives turned upside down when the son of one of the men announces he is getting married. They try to conceal their lifestyle and their ownership ...,https://m.media-amazon.com/images/M/MV5BNzBiZTQyNWUtYTg5NC00ZDViLTg1ZmUtOGMxMzg4ZWVhMDgyXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg,N/A,R,30 Mar 1979,True,95%,97 min,,La Cage aux Folles,movie,N/A,"Jean Poiret (play), Francis Veber (screenplay), Édouard Molinaro (screenplay), Marcello Danon (screenplay), Jean Poiret (screenplay)",1978,tt0077288,7.3,"9,263",,
0,"Michel Serrault, Ugo Tognazzi, Marcel Bozzuffi, Michel Galabru",1 nomination.,N/A,"France, Italy",N/A,Édouard Molinaro,,Comedy,5.8/10,French,,N/A,Nightclub owner Renato and his transvestite companion/lover Albin becoming involved with the local cops and foreign spies when Albin unwittingly gets his hands on a roll of stolen microfilm...,https://m.media-amazon.com/images/M/MV5BNzY0MDA4MTE5NF5BMl5BanBnXkFtZTcwNzQ2NjE2NA@@._V1_SX300.jpg,N/A,R,15 Feb 1981,True,,102 min,,La Cage aux Folles II,movie,N/A,"Jean Poiret (characters), Jean Poiret (story), Francis Veber (screenplay), Marcello Danon (screenplay), Jean Poiret (screenplay), Francis Veber (dialogue)",1980,tt0080489,5.8,"1,811",,
0,"Kevin Anderson, Pamela Gidley, Bill Pullman, Kim Novak",N/A,N/A,USA,N/A,Mike Figgis,,"Mystery, Thriller",6.0/10,English,,N/A,The successful writer and professor of architecture Nick Kaminsky returns from New York to Elderstown to visit his biological mother Lillian Anderson Munnsen that is terminal. Nick does not...,https://m.media-amazon.com/images/M/MV5BNjFmOTljNDktMWI2MC00NDg3LWEwMDAtODU5ZmVmY2YyYzU2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,R,01 Nov 1991,True,45%,112 min,,Liebestraum,movie,N/A,Mike Figgis,1991,tt0102299,6.0,"1,421",,
0,"Patrick Magee, Ian Richardson, Michael Williams, Clifford Rose",2 wins.,N/A,UK,N/A,Peter Brook,,"Drama, History, Music",7.6/10,English,,N/A,"In an insane asylum, Marquis de Sade directs Jean Paul Marat's last days through a theater play. The actors are the patients.",https://m.media-amazon.com/images/M/MV5BZDU1N2ZjNjEtY2ZkOS00MzJkLThmMWMtYzdjYTQ2NWE1Y2JlXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,Not Rated,13 Apr 1967,True,,116 min,,Marat/Sade,movie,N/A,"Peter Weiss (play), Geoffrey Skelton (English translation by), Adrian Mitchell (verse adaptation), Adrian Mitchell (screen adaptation)",1967,tt0060668,7.6,"2,107",,
0,"Lee Marvin, Clint Eastwood, Jean Seberg, Harve Presnell",Nominated for 1 Oscar. Another 1 win & 2 nominations.,N/A,USA,N/A,Joshua Logan,,"Comedy, Drama, Musical, Romance, Western",6.6/10,English,50/100,50,Two unlikely prospector partners share the same wife in a California gold rush mining town.,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,N/A,PG-13,15 Oct 1969,True,27%,164 min,,Paint Your Wagon,movie,N/A,"Alan Jay Lerner (book), Alan Jay Lerner (screenplay), Paddy Chayefsky (adaptation)",1969,tt0064782,6.6,"11,633",,
