,id,title,imdbID,spanishTitle,imdbPictureURL,year,rtID,rtPictureURL
7383,8207,The Day of the Jackal,tt0069947,Chacal,"http://ia.media-imdb.com/images/M/MV5BMTI3NzQxNDE3Ml5BMl5BanBnXkFtZTcwNDAyMTQyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1973.0,day_of_the_jackal,http://content6.flixster.com/movie/25/55/255504_det.jpg
7384,8208,The Razor's Edge,tt0087980,El filo de la navaja,"http://ia.media-imdb.com/images/M/MV5BMTk1MzM1MzA5M15BMl5BanBnXkFtZTcwODA4ODEyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1984.0,1017238-razors_edge,http://content9.flixster.com/movie/25/71/257127_det.jpg
7385,8220,Incubo sulla città contaminata,tt0080931,La invasión de los zombies atómicos,"http://ia.media-imdb.com/images/M/MV5BMjE0ODE5MjUwMF5BMl5BanBnXkFtZTcwODcyNDIyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1980.0,nightmare_city,http://content6.flixster.com/movie/10/89/70/10897052_det.jpg
7386,8221,War of the Buttons,tt0111666,War of the Buttons,"http://ia.media-imdb.com/images/M/MV5BNzA5MDAwNTM3NF5BMl5BanBnXkFtZTcwNDc4MTYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1994.0,war_of_the_buttons,http://content8.flixster.com/movie/83/05/830570_det.jpg
7387,8222,The Other,tt0069050,El otro,"http://ia.media-imdb.com/images/M/MV5BMjAzODUxNTk5N15BMl5BanBnXkFtZTcwMTQyNjQzMQ@@._V1._SY314_CR7,0,214,314_.jpg",1972.0,1015710-other,http://content7.flixster.com/movie/37/43/88/3743889_det.jpg
7388,8225,Night of the Living Dead,tt0063350,La noche de los muertos vivientes,"http://ia.media-imdb.com/images/M/MV5BMjE1OTI5MDE4NF5BMl5BanBnXkFtZTYwMDI4Njk4._V1._SX214_CR0,0,214,314_.jpg",1968.0,1015052-night_of_the_living_dead,http://content6.flixster.com/movie/10/91/62/10916208_det.jpg
7389,8227,Drums Along the Mohawk,tt0031252,Corazones indomables,"http://ia.media-imdb.com/images/M/MV5BMjEzNDM1MDQ1MF5BMl5BanBnXkFtZTcwMTkwMjkyMQ@@._V1._SY314_CR2,0,214,314_.jpg",1939.0,drums_along_the_mohawk,http://content6.flixster.com/movie/10/92/43/10924308_det.jpg
7390,8228,The Maltese Falcon,tt0033870,El halcón maltés,"http://ia.media-imdb.com/images/M/MV5BMTMxMjE1ODE1N15BMl5BanBnXkFtZTcwMzA4ODQ0Mg@@._V1._SY314_CR8,0,214,314_.jpg",1941.0,1013139-maltese_falcon,http://content9.flixster.com/movie/10/87/69/10876999_det.jpg
7391,8232,I Love You Again,tt0032617,I Love You Again,"http://ia.media-imdb.com/images/M/MV5BMTkxNzIzMzQ5OV5BMl5BanBnXkFtZTcwNTcwNTkxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1940.0,i_love_you_again,http://content7.flixster.com/movie/95/55/20/9555201_det.jpg
7392,8235,Safety Last!,tt0014429,El hombre mosca,"http://ia.media-imdb.com/images/M/MV5BMjI0NjEzMzc4NV5BMl5BanBnXkFtZTcwOTM1NzAwMQ@@._V1._SX214_CR0,0,214,314_.jpg",1923.0,safety_last,http://content6.flixster.com/movie/10/95/40/10954040_det.jpg
7393,8236,While the City Sleeps,tt0049949,Mientras Nueva York duerme,"http://ia.media-imdb.com/images/M/MV5BMjAyNDA3NDc0Nl5BMl5BanBnXkFtZTYwMzMxMjg5._V1._SX214_CR0,0,214,314_.jpg",1956.0,while_the_city_sleeps,http://content9.flixster.com/movie/83/83/61/8383611_det.jpg
7394,8238,Little Murders,tt0067350,Little Murders,"http://ia.media-imdb.com/images/M/MV5BMTUxNzc3MDIzOF5BMl5BanBnXkFtZTcwNzU0NDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1971.0,little_murders,http://content6.flixster.com/movie/27/85/278524_det.jpg
7395,8239,Viridiana,tt0055601,Viridiana,"http://ia.media-imdb.com/images/M/MV5BMTI0MzU2Nzk5N15BMl5BanBnXkFtZTYwNDU5MjE5._V1._SX214_CR0,0,214,314_.jpg",1961.0,viridiana,http://content6.flixster.com/movie/21/88/87/2188872_det.jpg
7396,8240,Totally F***ed Up,tt0108366,Totally F***ed Up,"http://ia.media-imdb.com/images/M/MV5BNDQ3NzM0NjQ2NF5BMl5BanBnXkFtZTcwNzA1NjgyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1993.0,totally_fed_up,http://content6.flixster.com/movie/28/69/286928_det.jpg
7397,8241,Megamind,tt1001526,Megamind,"http://ia.media-imdb.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1._SX214_CR0,0,214,314_.jpg",2010.0,megamind,http://content7.flixster.com/movie/11/15/30/11153065_det.jpg
7398,8252,You're a Big Boy Now,tt0061209,Ya eres un gran chico,"http://ia.media-imdb.com/images/M/MV5BMTM1MzY2MTU3OV5BMl5BanBnXkFtZTcwMzkzMjMzMQ@@._V1._SY314_CR134,0,214,314_.jpg",1966.0,youre_a_big_boy_now,http://content7.flixster.com/movie/11/12/37/11123737_det.jpg
7399,8253,Rupan sansei: Kariosutoro no shiro,tt0079833,El castillo de Cagliostro,"http://ia.media-imdb.com/images/M/MV5BMTc3NzU0NjgyNF5BMl5BanBnXkFtZTcwNDY5MDUzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1979.0,lupin_the_3rd_castle_of_cagliostro,http://content6.flixster.com/movie/10/93/50/10935020_det.jpg
7400,8254,Arizona Dream,tt0106307,El sueño de Arizona,"http://ia.media-imdb.com/images/M/MV5BMjA2NjkxMzUzM15BMl5BanBnXkFtZTcwNzc0MzMzMQ@@._V1._SY314_CR3,0,214,314_.jpg",1993.0,,http://content8.flixster.com/movie/95/48/954850_det.jpg
7401,8255,Kaosu,tt0295362,Kaosu,"http://ia.media-imdb.com/images/M/MV5BMjA4Nzc5MDc5OV5BMl5BanBnXkFtZTcwODIxMjkxMQ@@._V1._SX214_CR0,0,214,314_.jpg",1999.0,1121013-chaos,http://content7.flixster.com/movie/30/95/309513_det.jpg
7402,8256,Queen Christina,tt0024481,La reina Cristina de Suecia,"http://ia.media-imdb.com/images/M/MV5BMjEzMTY2MzEwMV5BMl5BanBnXkFtZTcwNDM2NDAzMQ@@._V1._SY314_CR22,0,214,314_.jpg",1933.0,queen_christina,http://content9.flixster.com/movie/10/18/32/10183291_det.jpg
7403,8257,Battleground,tt0041163,Fuego en la nieve,"http://ia.media-imdb.com/images/M/MV5BMTM1NTcyNTg4N15BMl5BanBnXkFtZTcwNzk5NDgyMQ@@._V1._SY314_CR23,0,214,314_.jpg",1949.0,1001816-battleground,http://content9.flixster.com/movie/10/86/72/10867231_det.jpg
7404,8258,Citizen Toxie: The Toxic Avenger IV,tt0212879,Citizen Toxie: The Toxic Avenger IV,"http://ia.media-imdb.com/images/M/MV5BMTAyMzc4MDQ0NzNeQTJeQWpwZ15BbWU3MDgyODE3MjE@._V1._SY314_CR2,0,214,314_.jpg",2000.0,toxic_avenger_iv_citizen_toxie,http://content7.flixster.com/movie/10/93/48/10934833_det.jpg
7405,8259,The Texas Chain Saw Massacre,tt0072271,La matanza de Texas,"http://ia.media-imdb.com/images/M/MV5BMTIwNjQ2MzUyMF5BMl5BanBnXkFtZTYwMTMyNjk4._V1._SX214_CR0,0,214,314_.jpg",1974.0,1021112-texas_chainsaw_massacre,http://content7.flixster.com/movie/27/47/274725_det.jpg
7406,8260,Gadjo dilo,tt0122082,El extranjero loco,"http://ia.media-imdb.com/images/M/MV5BMTg4NzAxMTE4M15BMl5BanBnXkFtZTcwNDkyMzMzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1997.0,crazy_stranger,http://content9.flixster.com/movie/30/39/303999_det.jpg
7407,8261,3 Women,tt0075612,Tres mujeres,"http://ia.media-imdb.com/images/M/MV5BMTk4MjM2NDkzMV5BMl5BanBnXkFtZTcwNDIxMzUyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1977.0,3_women,http://content8.flixster.com/movie/26/16/261622_det.jpg
7408,8262,The Green Pastures,tt0027700,Los verdes prados,"http://ia.media-imdb.com/images/M/MV5BMTQxNzI1NzEzNl5BMl5BanBnXkFtZTcwODA0OTEzMQ@@._V1._SY314_CR22,0,214,314_.jpg",1936.0,green_pastures,http://content8.flixster.com/movie/10/35/20/10352094_det.jpg
7409,8263,Take Me Out to the Ball Game,tt0041944,Take Me Out to the Ball Game,"http://ia.media-imdb.com/images/M/MV5BMTk2NDg4NDcxNV5BMl5BanBnXkFtZTcwOTMyOTgyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1949.0,take_me_out_to_the_ballgame,http://content9.flixster.com/movie/29/78/297823_det.jpg
7410,8264,Grey Gardens,tt0073076,Grey Gardens,"http://ia.media-imdb.com/images/M/MV5BMTMzODgyODc2MV5BMl5BanBnXkFtZTYwODkyNjI5._V1._SY314_CR4,0,214,314_.jpg",1975.0,grey-gardens1975,http://content6.flixster.com/movie/10/87/60/10876080_det.jpg
7411,8265,The Frog Prince,tt0095182,The Frog Prince,"http://ia.media-imdb.com/images/M/MV5BMTIwMjcyMDU5MF5BMl5BanBnXkFtZTcwNjg3NjgxMQ@@._V1._SY314_CR4,0,214,314_.jpg",1986.0,1043368-frog_prince,http://content9.flixster.com/movie/10/92/85/10928511_det.jpg
7412,8266,Purple Rain,tt0087957,Purple Rain,"http://ia.media-imdb.com/images/M/MV5BMTAyODQwMDQxNTdeQTJeQWpwZ15BbWU3MDQyOTc2MjE@._V1._SY314_CR21,0,214,314_.jpg",1984.0,purple_rain,http://content6.flixster.com/movie/10/04/08/10040820_det.jpg
7413,8267,Lebenszeichen,tt0063218,Signos de vida,"http://ia.media-imdb.com/images/M/MV5BMTIwMDc4NzE5N15BMl5BanBnXkFtZTcwNDEyOTkyMQ@@._V1._SY314_CR6,0,214,314_.jpg",1968.0,1062610-signs_of_life,http://content6.flixster.com/movie/30/30/303008_det.jpg
7414,8268,Point of No Return,tt0107843,La asesina,"http://ia.media-imdb.com/images/M/MV5BMTMwMDgzNDcwNV5BMl5BanBnXkFtZTcwNDQyODEyMQ@@._V1._SY314_CR9,0,214,314_.jpg",1993.0,1042629-point_of_no_return,http://content8.flixster.com/movie/26/99/269994_det.jpg
7415,8269,Short Time,tt0100604,"Asesíneme, por favor","http://ia.media-imdb.com/images/M/MV5BMTM2MzA2OTE5Nl5BMl5BanBnXkFtZTcwMjQyNDIyMQ@@._V1._SY314_CR5,0,214,314_.jpg",1990.0,short_time,http://content7.flixster.com/movie/10/54/28/10542813_det.jpg
7416,8270,Le mari de la coiffeuse,tt0100112,El marido de la peluquera,"http://ia.media-imdb.com/images/M/MV5BMTIxOTY2MDQyOV5BMl5BanBnXkFtZTcwODAzNzQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1990.0,hairdressers_husband,http://content9.flixster.com/movie/39/89/95/3989955_det.jpg
7417,8272,Cromwell,tt0065593,Cromwell,"http://ia.media-imdb.com/images/M/MV5BMTkzMDIyNDY1Ml5BMl5BanBnXkFtZTcwNTE4NjQyMQ@@._V1._SY314_CR0,0,214,314_.jpg",1970.0,cromwell,http://content8.flixster.com/movie/25/17/251798_det.jpg
7418,8273,"Jamón, jamón",tt0104545,"Jamón, jamón","http://ia.media-imdb.com/images/M/MV5BMTc3NzU2MzAzN15BMl5BanBnXkFtZTcwMDgyMzMzMQ@@._V1._SY314_CR4,0,214,314_.jpg",1992.0,jamon_jamon,http://content9.flixster.com/movie/40/88/77/4088775_det.jpg
7419,8275,College,tt0844671,College,"http://ia.media-imdb.com/images/M/MV5BMTc4Mjc1NzIxOF5BMl5BanBnXkFtZTcwMjEzMjc3MQ@@._V1._SX214_CR0,0,214,314_.jpg",2008.0,1191620-college,http://content9.flixster.com/movie/10/84/13/10841311_det.jpg
7420,8290,Mitchell,tt0073396,Maten a Mr. Mitchell,"http://ia.media-imdb.com/images/M/MV5BMTM0NDA1NTk2OV5BMl5BanBnXkFtZTcwNjM4ODE0MQ@@._V1._SX214_CR0,0,214,314_.jpg",1975.0,mitchell,http://content9.flixster.com/movie/11/13/82/11138203_det.jpg
7421,8291,Ten Little Indians,tt0061075,Diez negritos,"http://ia.media-imdb.com/images/M/MV5BMTIwNzg4MTAwMl5BMl5BanBnXkFtZTcwMTgxODIzMQ@@._V1._SY314_CR32,0,214,314_.jpg",1965.0,1045403-ten_little_indians,http://content7.flixster.com/movie/10/91/72/10917265_det.jpg
7422,8292,Hakuchi,tt0043614,El idiota,"http://ia.media-imdb.com/images/M/MV5BMjA5NjUyODI3OF5BMl5BanBnXkFtZTcwMjIyMTU1MQ@@._V1._SY314_CR16,0,214,314_.jpg",1951.0,Hakuchi,http://content6.flixster.com/movie/40/82/04/4082048_det.jpg
7423,8293,Used People,tt0105706,Used people: romance otoñal,http://ia.media-imdb.com/images/M/MV5BMTgzNTY1MzM3N15BMl5BanBnXkFtZTcwNzIwMjQyMQ@@._V1._SX86_SY140_.jpg,1992.0,used_people,http://content6.flixster.com/movie/10/85/43/10854332_det.jpg
7424,8294,The Trumpet of the Swan,tt0206367,El cisne mudito,"http://ia.media-imdb.com/images/M/MV5BMTMyMDI5OTg1M15BMl5BanBnXkFtZTcwNDM3MzgxMQ@@._V1._SY314_CR1,0,214,314_.jpg",2001.0,trumpet_of_the_swan,http://content7.flixster.com/movie/25/23/252317_det.jpg
7425,8295,The Most Dangerous Game,tt0023238,The Most Dangerous Game,"http://ia.media-imdb.com/images/M/MV5BMTkyMjYzMzY5Nl5BMl5BanBnXkFtZTcwOTY5NzAyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1932.0,most_dangerous_game,http://content9.flixster.com/movie/11/13/66/11136607_det.jpg
7426,8302,The Front Page,tt0071524,Primera plana,"http://ia.media-imdb.com/images/M/MV5BNTA1NTIyMzM4OF5BMl5BanBnXkFtZTcwNDgxODgyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1974.0,1037105-front_page,http://content9.flixster.com/movie/10/91/11/10911135_det.gif
7427,8327,Dolls,tt0330229,Dolls - Marionetas,"http://ia.media-imdb.com/images/M/MV5BMTcwODY1NDAxMl5BMl5BanBnXkFtZTcwNzM5NjcyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2002.0,dolls2002,http://content8.flixster.com/movie/10/88/89/10888962_det.jpg
7428,8330,Our Man in Havana,tt0054152,Nuestro hombre en La Habana,,1959.0,1205903-our_man_in_havana,http://content7.flixster.com/movie/11/12/29/11122989_det.jpg
7429,8331,The Man Who Came to Dinner,tt0033874,Hombre que vino a cenar,http://ia.media-imdb.com/images/M/MV5BMTU5MDg1NTY3Ml5BMl5BanBnXkFtZTcwMTE0MTUxMQ@@._V1._SX77_SY140_.jpg,1942.0,1013201-man_who_came_to_dinner,http://content9.flixster.com/movie/98/94/50/9894503_det.jpg
7430,8332,Bloody Sunday,tt0280491,Bloody Sunday,http://ia.media-imdb.com/images/M/MV5BMTIxMjYwNjY4Ml5BMl5BanBnXkFtZTYwNzMzNjY3._V1._SX200_SY289_.jpg,2002.0,bloody_sunday,http://content8.flixster.com/movie/10/90/21/10902182_det.jpg
7431,8334,Midnight Cowboy,tt0064665,Cowboy de medianoche,"http://ia.media-imdb.com/images/M/MV5BMTI3MTcyNjk1Nl5BMl5BanBnXkFtZTcwNTEwODEzMQ@@._V1._SY314_CR11,0,214,314_.jpg",1969.0,midnight_cowboy,http://content6.flixster.com/movie/10/88/51/10885192_det.jpg
7432,8336,The Major and the Minor,tt0035019,El mayor y la menor,"http://ia.media-imdb.com/images/M/MV5BMTI1Mzc3Njg2M15BMl5BanBnXkFtZTcwNzkxOTI0MQ@@._V1._SY314_CR4,0,214,314_.jpg",1942.0,major_and_the_minor,http://content6.flixster.com/movie/52/13/83/5213832_det.jpg
7433,8337,The Caine Mutiny,tt0046816,El motín del Caine,"http://ia.media-imdb.com/images/M/MV5BMTU3ODU3ODkxNV5BMl5BanBnXkFtZTcwMDUyODg0MQ@@._V1._SY314_CR8,0,214,314_.jpg",1954.0,caine_mutiny,http://content6.flixster.com/movie/29/16/291604_det.jpg
7434,8338,Black Narcissus,tt0039192,Narciso negro,"http://ia.media-imdb.com/images/M/MV5BMTY1NDgxNjY1MV5BMl5BanBnXkFtZTYwNDQ0NDE5._V1._SX214_CR0,0,214,314_.jpg",1947.0,black_narcissus,http://content9.flixster.com/movie/34/10/47/3410471_det.jpg
7435,8340,Escape from Alcatraz,tt0079116,Fuga de Alcatraz,"http://ia.media-imdb.com/images/M/MV5BMTU1NjQ1NjQ4OF5BMl5BanBnXkFtZTcwMTU0MDQyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1979.0,escape_from_alcatraz,http://content8.flixster.com/movie/25/79/257922_det.jpg
7436,8341,Oliver Twist,tt0380599,Oliver Twist,"http://ia.media-imdb.com/images/M/MV5BMTU5OTMwNDg3Ml5BMl5BanBnXkFtZTcwMzEyMDEzMQ@@._V1._SX214_CR0,0,214,314_.jpg",2005.0,charles-dickens-the-man-who-asked-for-more,http://content8.flixster.com/movie/10/87/39/10873958_det.jpg
7437,8360,Shrek 2,tt0298148,Shrek 2,"http://ia.media-imdb.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,shrek_2,http://content9.flixster.com/movie/25/37/253795_det.jpg
7438,8361,The Day After Tomorrow,tt0319262,El día de mañana,"http://ia.media-imdb.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,day_after_tomorrow,http://content7.flixster.com/movie/25/43/254313_det.jpg
7439,8362,Raising Helen,tt0350028,Mamá a la fuerza,"http://ia.media-imdb.com/images/M/MV5BMTg2MzM5NjkzOV5BMl5BanBnXkFtZTcwNjU4NzYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2004.0,raising_helen,http://content7.flixster.com/movie/11/12/36/11123629_det.jpg
7440,8363,Soul Plane,tt0367085,Soul Plane,"http://ia.media-imdb.com/images/M/MV5BMTc5NDcxNjg5N15BMl5BanBnXkFtZTcwMDIyNzczMw@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,soul_plane,http://content8.flixster.com/movie/10/92/10/10921050_det.jpg
7441,8364,How to Get the Man's Foot Outta Your Ass,tt0367790,How to Get the Man's Foot Outta Your Ass,"http://ia.media-imdb.com/images/M/MV5BMTM5NTkzOTczMl5BMl5BanBnXkFtZTcwODA4ODYyMQ@@._V1._SY314_CR2,0,214,314_.jpg",2003.0,baadasssss,http://content9.flixster.com/movie/27/64/276495_det.jpg
7442,8365,The Mother,tt0323298,The Mother,"http://ia.media-imdb.com/images/M/MV5BMTM4Mzk4ODU1Ml5BMl5BanBnXkFtZTcwMzkxOTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2003.0,1132642-mother,http://content7.flixster.com/movie/27/51/275101_det.jpg
7443,8366,Saved!,tt0332375,¡Salvados!,"http://ia.media-imdb.com/images/M/MV5BMTI2ODU3NTk3N15BMl5BanBnXkFtZTcwOTc2OTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,saved,http://content7.flixster.com/movie/10/89/26/10892601_det.jpg
7444,8367,Le temps du loup,tt0324197,Le temps du loup,"http://ia.media-imdb.com/images/M/MV5BMjE4ODg4NzUwMV5BMl5BanBnXkFtZTcwNzY4MzcyMQ@@._V1._SY314_CR1,0,214,314_.jpg",2003.0,1132644-time_of_the_wolf,http://content8.flixster.com/movie/29/75/297598_det.jpg
7445,8368,Harry Potter and the Prisoner of Azkaban,tt0304141,Harry Potter and the Prisoner of Azkaban,"http://ia.media-imdb.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,chicken-shack-id-rather-go-live,http://content6.flixster.com/movie/10/85/01/10850148_det.jpg
7446,8369,Mindhunters,tt0297284,Cazadores de mentes,"http://ia.media-imdb.com/images/M/MV5BMTQ0NjkwNTYxNl5BMl5BanBnXkFtZTcwMDMyNTUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004.0,mindhunters,http://content6.flixster.com/movie/96/27/18/9627188_det.jpg
7447,8370,Zatôichi,tt0363226,Zatoichi,http://ia.media-imdb.com/images/M/MV5BMjkyNjA1Nzg2OF5BMl5BanBnXkFtZTcwMDk2OTUyMQ@@._V1._SX180_SY270_.jpg,2003.0,1217686-zatoichi,http://content7.flixster.com/movie/60/97/609777_det.jpg
7448,8371,The Chronicles of Riddick,tt0296572,Las crónicas de Riddick,"http://ia.media-imdb.com/images/M/MV5BMTIyMzU2MTIyMV5BMl5BanBnXkFtZTcwODIzODYyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004.0,chronicles_of_riddick,http://content7.flixster.com/movie/10/88/45/10884541_det.jpg
7449,8372,Garfield,tt0356634,Garfield,"http://ia.media-imdb.com/images/M/MV5BMTkzNDMwNzgwMl5BMl5BanBnXkFtZTcwMjU4MDcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004.0,garfield,http://content7.flixster.com/movie/25/44/254417_det.jpg
7450,8373,The Stepford Wives,tt0327162,Las mujeres perfectas,"http://ia.media-imdb.com/images/M/MV5BMjEzNTM4ODM1OF5BMl5BanBnXkFtZTcwNjg4NzAzMw@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,stepford_wives,http://content6.flixster.com/movie/25/84/258412_det.jpg
7451,8374,Akarui mirai,tt0363235,Akarui mirai,http://ia.media-imdb.com/images/M/MV5BMzkzOTk4NTUwOV5BMl5BanBnXkFtZTcwMDQ5NjcyMQ@@._V1._SX170_SY258_.jpg,2003.0,bright_future,http://content6.flixster.com/movie/10/88/86/10888612_det.jpg
7452,8375,The Hunting of the President,tt0391225,The Hunting of the President,"http://ia.media-imdb.com/images/M/MV5BMjExMzAxNzc0N15BMl5BanBnXkFtZTcwNDcxOTUyMQ@@._V1._SX214_CR0,0,214,314_.jpg",2004.0,hunting_of_the_president,http://content7.flixster.com/movie/29/19/291917_det.jpg
7453,8376,Napoleon Dynamite,tt0374900,Napoleon Dynamite,"http://ia.media-imdb.com/images/M/MV5BMTQzMTExODAxNF5BMl5BanBnXkFtZTcwMjA2MjcyMQ@@._V1._SY314_CR3,0,214,314_.jpg",2004.0,napoleon_dynamite,http://content9.flixster.com/movie/10/92/76/10927695_det.jpg
7454,8377,City of Joy,tt0103976,La ciudad de la alegría,"http://ia.media-imdb.com/images/M/MV5BMTU1NDU4MjM4NF5BMl5BanBnXkFtZTcwOTcyNDYyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1992.0,city_of_joy,http://content7.flixster.com/movie/26/11/261125_det.jpg
7455,8378,Doctor Who,tt0116118,Doctor Who,"http://ia.media-imdb.com/images/M/MV5BMTU1NDMxOTU0Ml5BMl5BanBnXkFtZTcwNzU0NjQyMQ@@._V1._SX214_CR0,0,214,314_.jpg",1996.0,doctor-who,http://content8.flixster.com/movie/65/85/89/6585890_det.jpg
7456,8379,The Dresser,tt0085461,La sombra del actor,"http://ia.media-imdb.com/images/M/MV5BMTk3ODI4NzQzNF5BMl5BanBnXkFtZTcwMTEzNDYyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1983.0,dresser,http://content6.flixster.com/movie/26/23/262312_det.jpg
7457,8380,Father Hood,tt0106877,El enemigo público Nº 1... mi padre,"http://ia.media-imdb.com/images/M/MV5BNzgxMjg0NzA0Ml5BMl5BanBnXkFtZTcwMTQ0MTUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1993.0,father_hood,http://content6.flixster.com/movie/26/55/265528_det.jpg
7458,8381,For Me and My Gal,tt0034746,Por mí y por mi chica,"http://ia.media-imdb.com/images/M/MV5BMTA5ODQ4ODgxNDdeQTJeQWpwZ15BbWU3MDk3NDg2MzE@._V1._SY314_CR21,0,214,314_.jpg",1942.0,for_me_and_my_gal,http://content6.flixster.com/movie/10/90/35/10903596_det.jpg
7459,8382,Hello Again,tt0093175,"¿Estás muerta, cariño?","http://ia.media-imdb.com/images/M/MV5BMTI1MDU1OTM2N15BMl5BanBnXkFtZTcwNjYzMjUyMQ@@._V1._SY314_CR1,0,214,314_.jpg",1987.0,hello_again,http://content7.flixster.com/movie/25/82/258209_det.jpg
7460,8383,Hope Springs,tt0314431,Hope Springs,"http://ia.media-imdb.com/images/M/MV5BMjAwODk2ODU4NV5BMl5BanBnXkFtZTcwODgyMTYyMQ@@._V1._SY216_CR39,0,214,216_.jpg",2003.0,hope_springs,http://content7.flixster.com/movie/26/09/260921_det.jpg
7461,8384,Love Finds Andy Hardy,tt0030386,Andrés Harvey se enamora,"http://ia.media-imdb.com/images/M/MV5BMTQxMzgxNDY5OF5BMl5BanBnXkFtZTcwNTY0MDUyMQ@@._V1._SY314_CR26,0,214,314_.jpg",1938.0,love-finds-andy-hardy,http://content6.flixster.com/movie/10/88/42/10884280_det.jpg
7462,8385,Lover Come Back,tt0055100,Pijama para dos,"http://ia.media-imdb.com/images/M/MV5BMjAxMDg0MTI1MF5BMl5BanBnXkFtZTcwMTkzMjUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1961.0,lover_come_back,http://content8.flixster.com/movie/10/86/75/10867502_det.jpg
7463,8387,Police Academy: Mission to Moscow,tt0110857,Loca academia de policía: misión en Moscú,"http://ia.media-imdb.com/images/M/MV5BMTQ0MzY3Mzg3Ml5BMl5BanBnXkFtZTcwNTkwMDUyMQ@@._V1._SY314_CR21,0,214,314_.jpg",1994.0,police_academy_7_mission_to_moscow,http://content7.flixster.com/movie/10/87/17/10871761_det.jpg
7464,8388,Ring of Bright Water,tt0064893,Ring of Bright Water,"http://ia.media-imdb.com/images/M/MV5BMTI3ODExMjQxN15BMl5BanBnXkFtZTcwOTE4MTUyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1969.0,ring_of_bright_water,http://content8.flixster.com/movie/10/88/86/10888618_det.jpg
7465,8391,Big Wednesday,tt0077235,El gran miércoles,"http://ia.media-imdb.com/images/M/MV5BMTQ2MjI1MzIxOV5BMl5BanBnXkFtZTcwNzgxNTQyMQ@@._V1._SY314_CR8,0,214,314_.jpg",1978.0,big_wednesday,http://content8.flixster.com/movie/25/73/257394_det.jpg
7466,8392,Fool for Love,tt0089160,Locos de amor,"http://ia.media-imdb.com/images/M/MV5BMTIzMDgyODIxMl5BMl5BanBnXkFtZTcwNjk1NTYyMQ@@._V1._SY314_CR4,0,214,314_.jpg",1985.0,fool_for_love,http://content8.flixster.com/movie/28/12/281226_det.jpg
7467,8393,Give My Regards to Broad Street,tt0087337,Recuerdos a Broad Street,"http://ia.media-imdb.com/images/M/MV5BMTU0ODI2OTEyNl5BMl5BanBnXkFtZTcwMjI4MjUyMQ@@._V1._SY314_CR3,0,214,314_.jpg",1984.0,give_my_regards_to_broad_street,http://content9.flixster.com/movie/93/74/20/9374207_det.jpg
7468,8395,The Last of Sheila,tt0070291,El fin de Sheila,"http://ia.media-imdb.com/images/M/MV5BODgyMTk5OTIyM15BMl5BanBnXkFtZTcwMzAzMTUyMQ@@._V1._SY314_CR25,0,214,314_.jpg",1973.0,last_of_sheila,http://content9.flixster.com/movie/10/88/57/10885707_det.jpg
7469,8397,Miss March,tt1151922,Miss March,"http://ia.media-imdb.com/images/M/MV5BMTY0MDg5NzY1N15BMl5BanBnXkFtZTcwMDYyNjUyMg@@._V1._SX214_CR0,0,214,314_.jpg",2009.0,10010760-miss_march,http://content9.flixster.com/movie/11/15/35/11153531_det.jpg
