,imdbID,Plot
7268,tt0027630,A Navy sailor tries to rekindle a romance with the woman he loves while on liberty in San Francisco.
7269,tt0110299,Two Italian racketeers come to Albania just after the fall of the communists to set up a fictive firm and pocket the grants. They need a stooge. They choose an old one in a jail : Spiro. ...
7270,tt0151691,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in the one of the toughest Glasgow neighbourhoods."
7271,tt0034277,A highly fictionalized account of the life of George Armstrong Custer from his arrival at West Point in 1857 to his death at the battle of the Little Big Horn in 1876.
7272,tt0100224,A Los Angeles Deputy District Attorney is sent to protect a woman who accidentally witnessed a Mafia murder.
7273,tt0119472,"Two terminally ill patients escape from a hospital, steal a car and rush towards the sea."
7274,tt0271461,"A husband and wife reevaluate their marriage after their closest friends, another couple decide to split up after twelve years."
7275,tt0079227,An ex-US Army commando must find the reason why his comrades from his unit are being systematically murdered before he is next.
7276,tt0068168,Two New York City cops go after amateur crooks who are trying to rip off the Mafia and start a gang war.
7277,tt0117561,"Fletcher Munson, the lethargic employee of a pseudo-religious self help company, and his doppelganger, the friendly but dull dentist Dr. Jeffrey Korchek."
7278,tt0066380,An erotic horror tale about a vixen vampiress seducing and killing women to appease her insatiable thirst for female blood.
7279,tt0044557,"After being dumped by his girlfriend, an airline pilot pursues a babysitter in his hotel and gradually realizes she's dangerous."
7280,tt0111701,"In order to rescue one of the last surviving Alaskan Native tribes, Fang joins in with a friend of his master to stop miners from destroying an ancient sacred land."
7281,tt0035417,An escaped prisoner and a stuffy law professor vie for the hand of a spirited schoolteacher.
7282,tt0319829,"A singer, whose career has gone on a downward spiral, is forced to make a comeback to the performance stage for a benefit concert."
7283,tt0314170,A woman trying to cope with the recent disappearance of her husband finds that the event uncovers some dark secrets. Subtitled.
7284,tt0063611,"In the midst of a civil war, former violinists Jan and Eva Rosenberg, who have a tempestuous marriage, run a farm on a rural island. In spite of their best efforts to escape their homeland, the war impinges on every aspect of their lives."
7285,tt0076637,A returning war veteran loses his family to a violent home invasion and decides to seek and retaliate against those responsible.
7286,tt0222850,An insight into the turbulent lives and loves of a gay clique based in Los Angeles.
7287,tt0106315,"T.J. and his friend Dexter quit their jobs in Detroit to become ski-instructors in Aspen. While T.J. advances to the most popular instructor of the school during the season, he has to take ..."
7288,tt0066811,A young man who works in the mailroom at a TV network wants to move up the corporate ladder but finds himself stymied by his selfish boss. By chance he discovers that his neighbor's ...
7289,tt0388318,When a schoolteacher is sacked he projects his bad mood at his troubled teen son. He in turn buys a CD player from a pawnshop with counterfeit money. This causes a chain-reaction that ...
7290,tt0069050,"Down in the farm country of the US twins are born. One of them turns out to be good, while the other becomes rather evil."
7291,tt0807054,"After being fired from her job, Angie teams up with her flatmate to find employment for immigrants."
7292,tt0108026,A homeless schizophrenic seeks the help of a streetwise combat veteran as they attempt to overcome cruel life on the streets.
7293,tt0099426,"When three close friends escape from Hong Kong to war-time Saigon to start a criminal's life, they all go through a harrowing experience which totally shatters their lives and their friendship forever."
7294,tt0192745,"Three characters in present-day Havana must choose between clinging to their self-restricting beliefs, or getting rid of them to live more freely. Ballerina Mariana has promised God ..."
7295,tt0071385,"In this comedy of manners, Frederick Winterbourne tries to figure out the bright and bubbly Daisy Miller, only to be helped and hindered by false judgments from their fellow friends."
7296,tt0087233,"During shopping for Christmas, Frank and Molly run into each other. This fleeting short moment will start to change their lives, when they recognize each other months later in the train ..."
7297,tt0196857,Two best friends and former middleweight contenders travel to Las Vegas to fight each other for the first time.
7298,tt0113849,"At a Lake Como resort, Miss Bentley, an attractive older guest, meets a handsome, well-to-do bachelor. But when he's more interested in a beautiful young flirt, the mischievous Miss Bentley goes to outrageous lengths to reel in her catch."
7299,tt0173390,"Unimpassioned look at the lives of struggling L.A. scene rock stars follows main character, Gwen, on her quest for the top. Working as an assistant to a film production designer, she tries ..."
7300,tt0059573,"A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life by introducing her to the outside world."
7301,tt0055852,"Cleo, a singer and hypochondriac, becomes increasingly worried that she might have cancer while awaiting test results from her doctor."
7302,tt0060574,"At a boarding school in the pre-war Austro-Hungarian Empire, a pair of students torture one of their fellow classmates, Basini, who has been caught stealing money from one of the two. The ..."
7303,tt0406158,"In order to support her ten children, Evelyn Ryan enters a commercial jingle-writing contest."
7304,tt0069897,A sexy black nurse takes vigilante justice against inner-city drug dealers after her sister becomes their latest victim.
7305,tt0082081,"Two sisters both fight for women's rights. Juliane is a journalist and Marianne a terrorist. When Marianne is jailed, Juliane feels obligated to help her despite their differing views on how to live."
7306,tt0376006,"Living among fusty academics, an unusual young man gets between a high school history teacher and his wife."
7307,tt0093996,"Courtney Bates, the younger sister of Valerie, and her friends go to their condo for a weekend getaway, but Courtney can't get rid of the haunting feeling that a supernatural rockabilly driller killer is coming to murder them all."
7308,tt0059643,"Upon finding a book that relates his grandfather's story, an officer ventures through Spain meeting a wide array of characters, most of whom have a story of their own to tell."
7309,tt0286476,"Terminal prankster Frantisek Hána refuses to grow up and take certain responsibilities, despite his wife Emilie's constant badgering to do so. Even faced with his own looming death and an ..."
7310,tt0097166,"A cop is gunned down on Xmas eve. Jerry Beck, the homicide cop given the job of hunting the killer, investigates some leads which bring him into contact with a group of white supremacy ..."
7311,tt0099581,"In 1989, clean-cut FBI man John Buckner is detailed to escort heavily-bearded Huey Walker back to jail for offenses dating back to his days as a celebrated hippie radical. After Walker ..."
7312,tt0447987,"A teenager dreams of becoming a champion ice-skater, and soon discovers a top Russian instructor is working at a nearby private school."
7313,tt0084945,A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.
7314,tt1220706,"Thrown naked into a desolate room with thirteen strangers, Tonya discovers that she is the final contestant in a deadly game. Restrained by lethal electronic collars, the players must ..."
7315,tt0084565,"The French naval ship, Le Vengeur, based out of Marseille, has just docked in Brest for an extended stay. The ship's captain, Lieutenant Seblon, can see the passion in his men, which can as..."
7316,tt0070294,"Physicist Lionel Barrett and his wife lead a team of mediums into the Belasco House, which is supposedly haunted by the victims of its late owner, a six-foot-five serial killer."
7317,tt0048254,"Ready to catch a train to his hometown, a washed up boxer tells us about the strange and twisty events that happened to him the past couple of days."
7318,tt0084675,"A fifteen year marriage dissolves, leaving both the husband and wife, and their four children, devastated. He's preoccupied with a career and a mistress, she with a career and caring for ..."
7319,tt0064519,The European Space Exploration Council sends two astronauts to explore a planet similar to the Earth but located on the opposite side of the sun.
7320,tt0112625,The Candyman arrives in New Orleans and sets his sights on a young woman whose family was ruined by the immortal killer years before.
7321,tt0066181,A troubled young woman who visits a psychotherapist to help her quit smoking undergoes hypnosis and finds herself reliving a tragic Victorian romance from a past life.
7322,tt0100740,A young boy tells three stories of horror to distract a witch who plans to eat him.
7323,tt0800241,A Transsiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.
7324,tt0142231,Rosa Lynn sends her druggie daughter Loretta and her children Thomas and Tracy away from the big city to live with their uncle Earl in the ancestral home in rural Mississippi. Earl puts ...
7325,tt0102915,"Two L.A. cops with opposing views on what is the best way to uphold the law have to work together to bring down the Yakuza, while trying to protect a beautiful woman."
7326,tt0087635,A writer for a greeting card company discovers the struggles and tribulations of living alone after breaking up with his unfaithful girlfriend.
7327,tt0054673,A defecting Soviet scientist is hit by a nuclear explosion near Yucca Flats and roams around as a beast.
7328,tt0164221,A frustrated teenage girl creates her perfect man in a virtual reality machine and in a freak accident gives him life with hilarious results!
7329,tt0058930,"With her infant daughter Margaret Rose in tow, Georgette Thomas pulls up stakes from Tyler, Texas to head to Columbus, Texas to be reunited with her husband, Henry Thomas, who has just been..."
7330,tt0057449,"A magician, who has been turned into a raven, turns to a former sorcerer for help."
7331,tt0939681,An examination of the commercialization of Christmas in America while following Reverend Billy and the Church of Stop Shopping Gospel Choir on a cross-country mission to save Christmas from...
7332,tt0317640,An orthodox Jewish blaxploitation hero saves Hanukkah from the clutches of Santa Claus' evil son.
7333,tt0082427,Four teenage friends spend the night in a carnival funhouse and are stalked by a deformed man in a Frankenstein mask.
7334,tt0037098,"An irrigation project in the rural bayous of Louisiana unearths living mummy Kharis, who was buried in quicksand twenty-five years earlier."
7335,tt0337721,A pilot and his passenger struggle for survival after crashing in the Arctic tundra.
7336,tt0343663,"Three short films, one each from Directors Michelangelo Antonioni, Steven Soderbergh, and Wong Kar Wai, address the themes of love and sex."
7337,tt0049363,"Charles ""The Butcher"" Benton, a brutal death row inmate gets double-crossed by his crooked lawyer. He gets his chance for revenge when, after he's been executed, a bizarre experiment brings him back to life and more deadly than ever."
7338,tt0095484,"An author tells the story of how, as a young boy growing up in a 1960s small town, he was haunted after witnessing the murder of a little girl."
7339,tt0050815,"Joey Evans' a charming, handsome, funny, talented a-1st class, A-N°.1 - heel. When Joey meets the former chorus girl and now is the rich widow, Vera Simpson, the pair of lecherous souls seem made for each other."
7340,tt0220627,"After plunging her car into a river, a woman encounters a man who helps her come to terms with her life."
7341,tt0081485,"It's the end of the 1970s. Hippies are assimilating, women are raising their consciousness, and men are becoming confused and ineffectual. Don't expect to be able to keep track of all the ..."
7342,tt0040866,"In rural Sicily, the fishermen live at the mercy of the greedy wholesalers. One family risks everything to buy their own boat and operate independently."
7343,tt0112895,"A scientist creating perfumes inherits his great grandfather Dr. Jekyll's formula and decides to use modern technology to improve it. He ends up as an ambitious, ruthless woman. She tries to prevent returning into the spineless man."
7344,tt0120036,A dramatization of a 1923 horrific racist lynch mob attack on an African-American community.
7345,tt0230783,"Under the influence of signs and premonitions, a man allows himself to veer in and out of a love affair with his colleague."
7346,tt0078919,A prequel of sorts to Butch Cassidy and the Sundance Kid (1969) which chronicles the two outlaws' lives in the years before the events portrayed in the 1969 movie.
7347,tt0062708,"Mace Bishop (James Stewart) masquerades as a hangman in order to save his outlaw brother, Dee (Dean Martin), from the gallows, runs to Mexico chased by Sheriff July Johnson's (George Kennedy's) posse and fights against Mexican bandits."
7348,tt0217331,A group of college students break into an abandoned convent and become possessed by demonic spirits.
7349,tt0091829,"Ireland will never be the same after Rawhead Rex, a particularly nasty demon, is released from his underground prison by an unwitting farmer."
7350,tt0098115,"A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding."
7351,tt0117468,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.
7352,tt0084897,"During the Second World War, a small group of students at Munich University begin to question the decisions and sanity of Germany's Nazi government. The students form a resistance cell ..."
7353,tt0082910,"A scuba diving instructor, her biochemist boyfriend, and her police chief ex-husband try to link a series of bizarre deaths to a mutant strain of piranha fish whose lair is a sunken freighter ship off a Caribbean island resort."
7354,tt0037865,"A writer falls in love with a young socialite and they're soon married. But her obsessive love for him threatens to be the undoing of them both, and everyone else around them."
7355,tt0080436,A young Asian-American martial artist is forced to participate in a brutal formal street-fighting competition.
7356,tt0236019,After a one-night stand a couple is faced with the terrifying possibility of what they really want.
7357,tt0420251,An Asian cross-cultural trilogy of horror films from accomplished indie directors.
7358,tt0113725,"A young woman's husband apparently commits suicide without warning or reason, leaving behind his wife and infant."
7359,tt0119508,"Kyle is 18, an aspiring poet hoping to find inspiration by moving to the arty Silver Lake neighborhood of LA, and maybe love too. On day one, he finds a funky coffee shop, where he hopes to do some writing, but instead meets an older hunk."
7360,tt0246404,Tom (Speedman) and Dan's (Marsden) one-night stand turns into an intense power-play between captor and captive.
7361,tt0011841,"A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock."
7362,tt0061094,"When the launch of a mission to Mars goes awry due to sabotage, International Rescue is requested to assist in the mission's second attempt."
7363,tt0068240,A successful businessman goes to Italy to arrange for the return of his tycoon-father's body only to discover dad died with his mistress of long standing.
7364,tt0081187,"A pair of grizzled frontiersmen fight Indians, guzzle liquor and steal squaws in their search for a legendary valley 'so full of beaver that they jump right into your traps' in this fanciful adventure."
7365,tt0323465,"While on a late night road trip home, a woman must save her rebellious teenage daughter who runs off with a bizarre group of blood-letting psychos."
7366,tt0140282,"Three pro surfers - gifted Shane, once-great Mickey and rising young star Keoni travel to Madagascar, Bali and Hawaii in search for the ultimate wave."
7367,tt0052933,"Jane Osgood runs a lobster business, which supports her two young children. Railroad staff inattention ruins her shipment, so with her lawyer George, Jane sues Harry Foster Malone, director of the line and the ""meanest man in the world""."
7368,tt0116722,A stonemason steadfastly pursues a cousin he loves. However their love is troubled as he is married to a woman who tricked him into marriage and she is married to a man she does not love.
7369,tt0072732,"Chicago Police Lieutenant Jim Brannigan is sent to the U.K. to escort organized crime boss Ben Larkin back to the U.S., but Larkin's hitmen prepare an ambush for Brannigan."
7370,tt0068273,Grier and Haig are thieving mercenaries who engineer a prison break from the outside.
7371,tt0061996,A young girl living in the French countryside suffers constant indignities at the hand of alcoholism and her fellow man.
7372,tt0087622,"An elevator mysteriously begins to function intelligently on its own, where victims who go near the elevator or use it are killed."
7373,tt0067647,"Pasolini's artistic, sometimes violent, always vividly cinematic retelling of some of Chaucer's most erotic tales."
7374,tt0066549,"Facing the decline of everything he has worked to obtain, conqueror Napoleon Bonaparte and his army confront the British at the Battle of Waterloo."
7375,tt0057093,"Mouser Jaune Tom and house cat Mewsette are living in the French countryside, but Mewsette wants to experience the refinement and excitement of the Paris living. But upon arrival she falls ..."
7376,tt0101458,"In 1999, Claire's life is forever changed after she survives a car crash. She rescues Sam and starts traveling around the world with him. Writer Eugene follows them and writes their story, as a way of recording dreams is being invented."
7377,tt0300620,A conflict of interest between two high-kicking assassin sisters is complicated as they're pursued by the criminals who hired them and an equally high-kicking female cop.
7378,tt0309061,"Documentary about war photographer James Nachtwey, considered by many the greatest war photographer ever."
7379,tt0250371,"John Groberg, a farm kid from Idaho Falls, crosses an ocean to become a missionary in the remote and exotic Tongan islands during the 1950s."
7380,tt0118762,"Compilation of four short films about homoerotic situations involving young men. Tom DeCerchio directed ""Nunzio's Second Cousin"", telling the story of a gay cop who forces a gay-basher to ..."
7381,tt0055719,A small Army of Greeks spearheaded by three hundred Spartans do battle with the whole invading Persian Army.
7382,tt0120274,"Mario Suarez is a forty-something tango artist, whose wife Laura has left him. He leaves his apartment and starts preparing a film about tango."
7383,tt0451069,"This is a story about a successful young R&B singer that has an unlikely homecoming when his father, the bishop, becomes ill."
7384,tt0050330,"In a Japanese slum, various residents play out their lives, dreaming of better things or settling for their lot. Among them is a man who pines for a young woman but is stymied by her deceptive family."
7385,tt0060138,The story of a mistreated donkey and the people around him. A study on saintliness and a sister piece to Bresson's Mouchette.
7386,tt0339419,"Sensitive, somewhat effeminate farm-boy Duncan Mudge can barely cope with grim, since Ma's death even gloomier father Edgar's manly expectations, and seeks comfort in petting a chicken he ..."
7387,tt0032828,"Rightly suspected of illicit relations with the Masked Bandit, Flower Belle Lee is run out of Little Bend. On the train she meets con man Cuthbert J. Twillie and pretends to marry him for ""..."
7388,tt0084556,"NYPD detectives Shepard and Powell are working on a bizarre case of a ritualistic Aztec murder. Meanwhile, something big is attacking people of New York and only greedy small time crook Jimmy Quinn knows where its lair is."
7389,tt0307197,"Oscar-winning documentary that documents a murder trial in which a 15-year-old African-American is wrongfully accused of a 2000 murder in Jacksonville, Florida."
7390,tt0153464,"A widow finds choosing a new husband might not be her choice at all, as the actions of her various prospects confine her freedom."
7391,tt0076085,"Two neighbors, a persecuted journalist and a resigned housewife, meet during Hitler's visit to Italy in May 1938."
7392,tt0454970,A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.
7393,tt0312409,Ben Kinnear and Mike Paddock are two undercover detectives with way too much publicity.
7394,tt0094716,A Soviet tank and its warring crew become separated from their patrol and lost in an Afghan valley with a group of vengeance-seeking rebels on their tracks.
7395,tt0053219,"Philippe Delambre, the now-adult son of ""The Fly"", does some transportation experimentation of his own."
7396,tt0912583,An exploration of the intersection between religion and homosexuality in the U.S. and how the religious right has used its interpretation of the Bible to stigmatize the gay community.
7397,tt0462244,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp."
7398,tt0034742,Capt. Jim Gordon's command of the famed American mercenary fighter group in China is complicated by the recruitment of an old friend who is a reckless hotshot.
7399,tt0393597,"Feature-length version of the documentary TV series Planet Earth (2006), following the migration paths of four animal families."
7400,tt0058715,The life of Jesus Christ according to the Gospel of Matthew. Pasolini shows Christ as a Marxist avant-la-lettre and therefore uses half of the text of Matthew.
7401,tt0095119,A Louisiana football legend struggles to deal with life's complexities after his college career is over.
7402,tt0200427,A thirty-years traveling diamond salesman must mentor a brash young replacement when his company downsizes him.
7403,tt0906108,"The big screen adaptation of Perry's stage play about the trials of marriage, and what happens to one family when a sexy young temptress arrives on the scene."
7404,tt0349260,A journalist and a poetess meet during the hearings of South African Truth and Reconciliation Commission.
7405,tt0050294,"A giant prehistoric praying mantis, recently freed from the Arctic ice, voraciously preys on American military at the DEW Line and works its way south."
7406,tt0112714,"The year is 1952, in Quebec City. Rachel, 16, unmarried, and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young priest, under the confidentiality of the ..."
7407,tt0117357,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women."
7408,tt0107504,A genetically engineered dog escapes from the science facility where it was created. A family takes it in unaware of its deadly instincts which soon emerge. The scientist who created the dog tries to find it before its too late.
7409,tt0397892,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.
7410,tt0018876,"After his daughter weds, a middle-aged widower with a profitable farm decides to remarry, but finds choosing a suitable mate a problematic process."
7411,tt0093225,"After their mother commits suicide, two sisters end up living with their kind but peculiar aunt in their grandmother's old house in a small 1950s town."
7412,tt0099018,A small-time crook becomes convinced he is an angel after a traumatic incident and resolves to perform the work of one.
7413,tt0116692,Since the earliest days in her childhood Lara has had a difficult but important task. Both her parents are deaf-mute and Lara has to translate from sign-language to the spoken word and vice...
7414,tt0210727,"An aging chief's last stand, lessons for the new, and the education of a young chief-to-be played against harsh Nature in Nepal's Dolpo. When his son dies returning from Tibet's salt lakes,..."
7415,tt0082817,"Conservative street cop Deke DaSilva reluctantly agrees to terminate an international terrorist who has demanded media attention. But DaSilva's ""at-home"" tactics are very much put to the challenge."
7416,tt0068713,"In 1906, in China, a British anthropologist discovers a frozen prehistoric creature and must transport it to Europe by train."
7417,tt1078899,"Acting on impulse, CLAIRE DENNISON, enjoys a brief fling with a sexy stranger (a dead ringer for her husband), only to realize that the object of her desire is a crazed, manipulative, and tenacious psychopath."
7418,tt1093842,"Fact, fantasy and memory are woven seamlessly together in this portrait of film-maker Guy Maddin's home town of Winnipeg, Manitoba."
7419,tt0043983,A brother and sister dance act encounter challenges and romance when booked in London during the Royal Wedding.
7420,tt0361715,An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.
7421,tt0315110,"David, an independent photographer, and Katia, an unemployed woman, leave Los Angeles, en route to the southern California desert, where they search a natural set to use as a backdrop for a..."
7422,tt0011652,The simple-minded son of a rich financier must find his own way in the world.
7423,tt0120125,"At the turn of the century, a young Russian cadet falls in love with an American beauty, endangering his career and even their lives."
7424,tt0112445,Several people try to help a little girl to find the money her mom gave her to buy a goldfish with.
7425,tt0052564,One of only two survivors from a Martian expedition is so traumatized she doesn't remember the circumstances of the trip.
7426,tt0112255,"In this movie Rocky, Colt and TumTum must battle an evil wealthy toxic waste dumper in order to save a local Indian tribe and their friend Jo. The 3 Ninjas must help find Jo's father and ..."
7427,tt0256259,"Pauline is a 'little girl of 66 years old'. She is intellectually disabled and been cared after by her sister Martha. When Martha dies, her two younger sisters, Paulette and Cecile have to ..."
7428,tt0053645,"A Brooklyn answering service operator becomes involved in the lives of her clients, including a struggling playwright with whom she begins to fall in love."
7429,tt0070915,An ex con teams up with federal agents to help them with breaking up a moonshine ring.
7430,tt0060802,An apprentice train dispatcher at a village station seeks his first sexual encounter and becomes despondent when he is unable to perform.
7431,tt0284850,A dramedy that centers on a self-procalimed anarchist and his like-minded friends.
7432,tt0076636,A blackmailer threatens to sabotage roller coasters at various American amusement parks if he isn't paid a huge ransom.
7433,tt0050301,"Sidney Pythias is a bumbling janitor picked up by cop Mike Damon as a teenage gang member worth saving from delinquency. With Damon's help, Sidney works his way through the Police Academy to become a cop too."
7434,tt0117791,"The passionate Merchant Ivory drama tells the story of Francoise Gilot, the only lover of Pablo Picasso, who was strong enough to withstand his ferocious cruelty, and move on with her life."
7435,tt0079592,Sherlock Holmes investigates the murders commited by Jack the Ripper and discovers a conspiracy to protect the killer.
7436,tt0862856,"Five interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater."
7437,tt0089945,"While the audience watches a black and white horse opera, a narrator's voice wonders what such a movie would be like today. Rex O'Herlihan, The Singing Cowboy, finds himself in color and ..."
7438,tt0161977,Simon is an outcast from his Jewish community because he claims that the devil talks to him and he has the ability to put curses on crops. When Dovid asks the 'Squire' to sell him some land...
7439,tt0093608,"A street sweeper who cleans up after grisly accidents brings home a full corpse for him and his wife to enjoy sexually, but is dismayed to see that his wife prefers the corpse over him."
7440,tt0062886,A US Army Colonel is tasked with forming an elite commando-style unit from crack Canadian troops and the dregs of the US Army.
7441,tt0092090,"The life of little St. Therese of Lisieux, depicted in minimalist vignettes. Therese and her sisters are all nuns in a Carmelite convent. Her devotion to Jesus and her concept of ""the ..."
7442,tt0273253,"Josh has an offer to ""go perm"" at his employer and the first task is to mail 17 high priority letters....something that seems a little difficult to do."
7443,tt0064639,Three American astronauts are stranded in space when their retros won't fire. Can they be rescued before their oxygen runs out?
7444,tt0118025,"Desert Storm vet who was killed in combat rises from the grave on July Fourth, to kill the unpatriotic citizens of his hometown, after some teens burn an American flag over his burial site."
7445,tt0162023,"In a desolate and colorless landscape stands a dilapidated bathhouse run by a puffed-up blind man, his long-suffering wife, and their son Anton, who does all the work. He's lonely and ..."
7446,tt0064253,"Quietly cocky Robert Redford joins U.S. ski team as downhill racer and clashes with the team's coach, played by Gene Hackman. Lots of good skiing action leading to an exciting climax."
7447,tt0119095,"In 1917, two children take a photograph, which is soon believed by some to be the first scientific evidence of the existence of fairies."
7448,tt0467110,A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister.
7449,tt0374639,A documentary exploring the myth of the Loch Ness monster.
7450,tt0047162,"Charles Wills returns to Paris to reminisce about the life he led there after it was liberated. He worked then for ""Stars and Stripes"" when he met both Marion and Helen Ellswirth. He soon ..."
7451,tt0119935,"While working for a conservative MP, an IT professional infiltrates a BDSM club and falls for the head dominatrix."
7452,tt0120662,"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel."
7453,tt0340376,Tale of a former Nazi executioner who becomes a target of hitmen and Police investigators.
7454,tt0455760,"A young widower returns to his hometown to search for answers to his wife's murder, which may be linked to the ghost of a murdered ventriloquist."
7455,tt0103783,"To impress his new girlfriend, a man agrees to look after her friend's kids, only to find that they are uncontrollably rambunctious."
7456,tt0038032,"At the turn of the century, Duke and Chester, two vaudeville performers, go to Alaska to make their fortune. On the ship to Skagway, they find a map to a secret gold mine, which had been ..."
7457,tt0036653,"In Paris, an artist hires portrait models, and after he finishes their portraits, he strangles them."
7458,tt0046345,"A pair of teenagers meet one summer day, start a reckless affair and abandon their families to be with one another."
7459,tt0119311,Black gangsters in 1930 Harlem fights Dutch Schultz who is trying to horn in on their numbers racket.
7460,tt0050861,An American showgirl becomes entangled in political intrigue when the Prince Regent of a foreign country attempts to seduce her.
7461,tt0879843,An examination of the Soviet slaughter of thousands of Polish officers and citizens in the Katyn forest in 1940.
7462,tt0293715,"A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train."
7463,tt0087751,"Peter Soffel is the stuffy warden of a remote American prison around the turn of the century. His wife, Kate, finds herself attracted to prisoner Ed Biddle. She abandons her husband and ..."
7464,tt0114704,"Fritz Haarmann, who has killed at least 27 boys, is questioned by a psychology professor in order to find out whether he is sane and can be held responsible for his crimes. During this ..."
7465,tt0158493,Two young friends involved in organized crime and drug dealing find that their priorities differ
7466,tt0102749,"A beautiful black gangster's moll flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang, and a few other unsavoury characters, are on her trail. A ..."
7467,tt0090270,"A high school wrestler in Spokane, Washington has trouble focusing on his training regimen when a beautiful young drifter takes up temporary residence at his home."
7468,tt0018217,"A large-scale view on the events of 1917 in Russia, when the monarchy was overthrown."
7469,tt0059592,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run."
7470,tt0020142,"A fisherman and a rising young lawyer, who grew up as brothers, fall in love with the same girl."
7471,tt0117817,"The Other Side of Sunday criticizes the small, and often tight church community. We follow the Preachers Daughter; Maria, in her journey to liberate herself from the stiff church community and her strict religious father."
7472,tt0092850,"A babysitting uncle tells his charges three horror stories - about a killer witch, Little Red Riding Hood and a werewolf, and ""Goldi Lox"" and the three bears."
7473,tt0059549,Allied agents attempt to infiltrate the Nazis' rocket research site.
7474,tt0093562,"Five centuries ago, a mural was created in a country church in the north of England, and then hidden under layers of white paint. Looking at it again will be a distraction, the Reverend Mr...."
7475,tt0162236,"It's 1955 and curious 14-year-old Bronx kid Lenny has a mission for his summer: to witness two adults in the midst of an ""act of love."" When his mother sends him to Queens to stay with his ..."
7476,tt0045826,A psychiatrist tells the stories of a transvestite (Glen or Glenda) and a pseudohermaphrodite (Alan or Anne).
7477,tt0037522,"In 1942, after the fall of the Philippines to the Japanese, U.S. Army Col. Joseph Madden stays behind to organize the local resistance against the Japanese invaders."
7478,tt0914797,"The story of the early days of California wine making featuring the now infamous, blind Paris wine tasting of 1976 that has come to be known as ""Judgment of Paris""."
7479,tt0356443,"In 1714 Peru, a friar is tried by the Inquisition for questioning God's intentions when five die in the collapse of an Andean rope bridge."
7480,tt0981227,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes."
7481,tt0112427,"Set right after World War II, a naive teenage girl joins a shabby theatre troupe in Liverpool. During a winter production of Peter Pan, the play quickly turns into a dark metaphor for youth..."
7482,tt0117788,Franziska is kind of a romantic woman with two children and a husband who is working around the globe as a movie director. When she wants to buy a flat some day she gets in contact with ...
7483,tt0080140,"A Southerner--young, poor, ambitious but uneducated--determines to become something in the world. He decides that the best way to do that is to become a preacher and start up his own church."
7484,tt0149723,"While in exile in Italy, an African woman finds herself trying to get back home and free her imprisoned husband. But the only man that can help her do so is in love with her."
7485,tt0037094,"Popular and beautiful Fanny Trellis is forced into a loveless marriage with an older man, Jewish banker Job Skeffington, in order to save her beloved brother Trippy from an embezzlement charge, and predictable complications result."
7486,tt0094596,"A night in the life of a young woman who wishes to learn and experience more of life. The men she meets have as much to learn from her as they can offer her, or more."
7487,tt1018723,"A spin-off of the Get Smart movie, centered on Bruce, a techie at CONTROL, and his nerdy analyst cohort, Lloyd."
7488,tt0206367,"It's a high-flying adventure when Louie, a mute trumpeter swan, is given the gift of a trumpet, and finds his voice."
7489,tt0058265,"Jealous piano teacher Orville Spooner sends his beautiful wife, Zelda, away for the night while he tries to sell a song to famous nightclub singer Dino, who is stranded in town."
7490,tt0110671,"When Ninas husband goes off for a few weeks to work, she meets and starts seeing a photographer. This story is told as an interview by a journalist writing about adultery who is talking ..."
